V1,Control.F.6-CR.F.6_logFC,Control.F.6-CR.F.6_logCPM,Control.F.6-CR.F.6_LR,Control.F.6-CR.F.6_PValue,Control.F.6-CR.F.6_FDR
Mup-ps17,3.81652734333364,5.10328605257108,6.98211494408619,0.0082328259955586,0.0537842077503068
Gm12599,-1.68426652541198,-1.33785089432386,4.53123982112316,0.0332814976491774,0.139642525307021
Gm13131,3.66211553165844,-1.06019215898985,15.6603767430516,7.57955568729153e-05,0.0018356878787491
Ak3l2-ps,-1.8230488278125,3.71463650784214,22.0631616278723,2.63824477053864e-06,0.0001401162156207
Gm11960,3.95037187297714,0.133388106352331,13.5790205999541,0.0002287275453589,0.0042222154042821
Gm15653,1.57829886226865,-0.661328106504181,5.52637172387246,0.018731910451295,0.0949246140550997
Mup-ps14,1.99173638645919,1.51140156259006,6.67283812693847,0.0097893178407826,0.060963005454909
Gm11824,-1.74984015667156,0.937178742435561,6.29800167837504,0.0120874157342767,0.0701377233858971
Gm14416,-2.60090106723235,-1.01730854977027,16.4031265247194,5.12007065923351e-05,0.0014087684949829
Gm14405,-1.63198921490392,-1.53994887811379,4.77077972586667,0.0289467128136608,0.128133357826131
Mup-ps15,2.90638629293417,0.597184704277625,8.08827995821937,0.0044552425564794,0.0348271430356385
Ldha-ps2,1.60825267904759,1.4798226724985,21.5446473164408,3.45686166949386e-06,0.0001726918457766
Gm12009,-2.13259179415854,-1.32957529544707,4.59523888378079,0.0320608746767121,0.136955167110892
Gm11702,-6.84099597126788,-1.22313582146744,15.4125097695954,8.64143282386633e-05,0.0020049629190468
Gm15611,1.68840580898919,0.943259489064896,4.90048854699239,0.0268490986667732,0.121869888141981
Gm15962,-1.60858104631746,1.8820855417756,12.9931667867666,0.0003126297793988,0.0052997875434467
Gm12265,1.94795695832894,1.03595651736972,17.8252579516697,2.42147424801693e-05,0.0007932312977212
Gm12576,1.63803661043378,-0.921400499275198,9.23856602801796,0.0023697045485962,0.0223757217447489
Gm15343,1.91598130563016,1.57284846279137,34.9026654946325,3.4660603746788703e-09,6.77203309253571e-07
Gm12602,2.05112569734376,-0.66967971364206,8.36470019617511,0.0038257973360903,0.0315416174392681
Gm16063,-2.26342824926674,-0.638496768302169,9.15581289726845,0.002479292152458,0.0231568833885301
D630024D03Rik,2.20298203810752,0.284746748389226,14.2283145202769,0.0001619158160696,0.0032517415021226
Atcayos,-6.11404072091559,-3.12285450244071,5.1243916220279,0.0235918393442725,0.111910725150606
Gm15638,1.59436556663049,1.94066371755286,9.52880680169476,0.0020227158393248,0.0199476467658521
Gm11832,3.11900928596311,0.769685822546625,28.2710531452854,1.05461327827181e-07,1.10189855336295e-05
0610040F04Rik,-1.65230681127008,-0.865871307229579,10.8617688928725,0.0009816988075732,0.0118530491977841
Nat8f7,-1.73315357317417,1.92403992797498,4.65667757407321,0.0309329919425075,0.133900571132663
Gm15889,-1.73856686096304,1.40553581475712,10.323170405357,0.0013137042468958,0.014737456905878
Rdh1,1.56358367525587,-0.937487839468433,4.84729636842768,0.0276895009846024,0.124443171981966
Mup13,3.72602107659365,10.6465060009937,62.4831611056512,2.6873255404347904e-15,4.7732873432656094e-12
1110002E22Rik,-4.83348602423311,-1.73741245679149,10.5522693708509,0.0011604552133934,0.0135351954992776
4930524O07Rik,2.56455949609386,-0.339973179255045,25.3606951335162,4.75508650388009e-07,3.51920429865866e-05
Sult3a2,3.19223289007517,3.6093550622776,12.3239659377344,0.0004471795901946,0.0068407779223461
Teddm3,-8.57029372877537,-2.48493988904338,7.06748206016805,0.0078495492368814,0.0521324861241328
BC035947,3.18239336100803,-1.95932490530713,4.46515056214842,0.0345930408460805,0.143339645143972
Gm17041,-2.36299339205065,-1.7639427463048,4.12121513213704,0.0423486502819973,0.164636557249029
Gm3571,-1.52184565492769,5.07749498864597,10.0694240658802,0.0015075014771244,0.0162064012194422
A930033H14Rik,-1.70167740839291,1.56048035771827,7.2778420583703,0.0069810350418554,0.0480822172249464
Gm7808,-1.69959651985508,-0.850262787999903,11.0672890595351,0.0008786405042667,0.0110337369216092
Ccdc168,-1.93424419095595,-1.95595762529834,4.59002505528629,0.0321585441437499,0.137126296794341
Tnnc1,-2.12206258144456,0.0012245455671604,9.16783359590409,0.0024630596678271,0.0230793270628066
Rps2-ps10,-2.13306685122283,7.96963949912544,7.838687954742,0.005113971115403,0.0388554858606623
Ly6g6c,-8.15943357623566,-2.60940080396839,7.79587714772395,0.0052365582962147,0.039635114638451
Gm5873,-1.61023134568073,4.38591160904135,12.5981658932865,0.0003861254677254,0.0061849716703993
Gm4899,-1.68966940209597,0.717699414915119,11.7032097199652,0.0006239238107474,0.0086505169458872
Rpl29-ps2,1.67754048154077,-0.611252131040725,6.78902342601258,0.0091720070164742,0.0582108680780951
Gm14403,-2.14221393462575,1.90377844442603,15.7591684426522,7.19384461311406e-05,0.0017774466767425
Mup12,2.83010663882442,12.0681767827511,21.1794300297274,4.18229242227653e-06,0.0001995764975
Gm21286,3.50270686214553,0.347104491476177,9.5207465868784,0.0020316191323388,0.0200107599812504
G530011O06Riky,-2.18531262213486,-1.84543207625511,5.83811770996692,0.0156825949783127,0.0839145087901857
Fmo6,-2.49616716014313,-1.02542940671906,4.48531079150728,0.0341873298644452,0.142174468057498
Lce1k,-7.05367662297158,-3.10166879884344,5.19957276339197,0.0225924403821576,0.108489862405879
Bhmt-ps1,2.18455574005935,8.42567728140483,27.4746980664444,1.59163210133399e-07,1.5235826809536e-05
Kcnj11,-6.91954657462714,-2.83360267535073,8.13230297029357,0.0043483480212778,0.0343442151522471
Mup15,2.79552324022134,11.8901601162982,24.2277941469292,8.55881847565706e-07,5.65377157652289e-05
Mup17,4.08153689676189,11.6750401374813,38.8012922831848,4.692171168463401e-10,1.22965652949272e-07
9430037G07Rik,3.19090591503515,0.157297410532462,23.4465568539107,1.28432381310224e-06,7.9578296419583e-05
Gapdhrt,1.52136427252218,3.15602931201269,9.83196705612163,0.0017150483990875,0.0178610838487381
Gm16793,-1.55390389953679,0.258012493375058,14.386880459924,0.0001488356698343,0.0030686572586674
Gm3200,-2.04023713411937,-1.18891702548643,7.02051312751725,0.0080581135174985,0.052923994531936
Gm9522,-2.00698844023953,-1.15823531547071,4.60560286397192,0.0318676467369035,0.136504876938944
Gm4654,1.69900248639455,1.41966799994839,7.53993048012469,0.0060346371065878,0.043560133565434
Gtpbp4-ps1,3.5234670423693,-0.51400300655205,5.1059069329273,0.0238445100158921,0.112841426025474
Mroh6,-1.98743741992056,0.376946890021994,13.2055287756542,0.0002791244807248,0.0049196074408674
Gm17767,1.51298569788595,-1.29473416105286,5.36783006214124,0.0205114792527061,0.101109006270046
Gm28513,-3.0582655354471,-0.148500465004879,19.4769655614063,1.01820163711654e-05,0.0003989453767388
Gm29257,-1.66538007537509,1.43828546450768,5.23748124532321,0.0221052558857495,0.10681592599466
1810053B23Rik,2.18978228893605,0.355369895062611,8.15098690584475,0.0043037732985253,0.0341340041425579
Gm28875,-1.51222071243104,0.607929014818926,8.35497759460198,0.0038463221013158,0.0316292721767671
Zbed4-ps1,-1.66292098368715,0.409916539908211,3.84743334563592,0.0498221778014651,0.182248039997094
C730036E19Rik,-2.1059658432494,3.17188327447612,14.5806601258438,0.0001342856883097,0.002844848168794
Flg,-9.246643045613,-0.446545071092196,12.1289093634828,0.0004964614626814,0.0073485490207641
Gm37784,-2.52669952934814,1.67599139345091,8.39000457097161,0.0037728996054406,0.0312829735957335
6430511E19Rik,1.71712414147581,-1.15530338748422,6.34741176018835,0.0117552680969856,0.0689693535012964
Gm37969,2.20632971708271,0.101943020653732,16.1352915908499,5.8974772997053e-05,0.0015557272625922
Lce1d,-8.06114422259862,-2.59963884497918,5.87243326073827,0.01537977950062,0.0829771026314247
Gm5850,-4.09511696751931,-0.496157320342979,9.69728746692071,0.0018454021664096,0.018785519383775
Gm37273,-1.9733834576468,-0.995295682144574,14.4174917063995,0.0001464358049636,0.0030283606444365
Gm38357,-2.75629160328591,-1.4571586467259,10.5319428470697,0.0011732880452961,0.0136309467239124
Ighd,1.78260062600198,0.069966937242891,10.4059005295722,0.0012561329063111,0.014311617800347
Gm37336,-1.58164364405473,-0.967907396595251,5.88255198807971,0.0152916422970675,0.0826131104295103
Gm42686,-2.29259691246103,-1.36099556516473,7.05311886572309,0.007912735984531,0.0524431996056027
Rpl21-ps10,-2.7707593175896,0.702519033262411,12.6797411356737,0.000369638741385,0.0059808146961355
Gm43401,-3.0889073499355,-1.54936072208981,22.8241609282394,1.77519943358218e-06,0.0001051049560934
Gm6157,-1.51104313974845,-0.732285692794578,7.33080901727365,0.0067782537959109,0.0470708797486673
Gm43305,-3.86394579881376,2.02871849573922,6.81270546762175,0.0090511528455256,0.0576746084172631
Gm35986,-2.51485664194441,0.472940354741355,19.1487460608599,1.20916913255436e-05,0.0004580516055216
Iglc1,1.80599554898712,-1.30403873404736,4.04308829738485,0.0443525863189308,0.169622116003452
Gm43609,-1.64484473265858,0.439040861374943,10.6004978311541,0.0011305721481986,0.0133382482369763
Gm9260,-1.89559784564244,-0.241151711426278,6.08221196339749,0.0136549689892223,0.07611169255987
Gm7652,-1.89069746901911,-0.295303069993273,6.36682700518045,0.0116273316777376,0.0685125411722495
Gm42604,1.87849873888031,0.668133852500697,19.2217867536865,1.16377599389429e-05,0.0004421308737005
Chaer1,3.37543283725967,-0.817193792959986,4.4165009135515,0.0355929533729753,0.146797975392256
Gm44386,-2.82817580279644,-2.17313175466766,4.98291666757419,0.0255987906193145,0.118340736506756
Gm7298,4.40676434976007,0.703838097310694,13.4128215470835,0.0002499102225196,0.0045295519469375
Mug4-ps,2.74338837195033,4.11626595848953,17.3949026934772,3.03639178496047e-05,0.0009370609859918
Cyp2a21-ps,-2.10317533322436,3.05894604323477,6.98787843185795,0.0082063568584656,0.0536551414067204
Gm44787,-2.64240682249317,1.16105859358198,15.568822410091,7.95556583802281e-05,0.0018953999426803
Gm44992,-2.71602660863148,0.849578683636581,3.90575668441443,0.0481209529631162,0.178817466777605
Gm44570,-1.92159345752583,0.426382774469862,37.2971754823314,1.0143140352018801e-09,2.38453296569665e-07
Gm45104,3.17358621591254,-1.57198659032781,10.9182245730854,0.000952228238477,0.0115866708460664
Gm31105,-4.32109344751409,-0.997268937732857,30.5746191055312,3.21269159360788e-08,4.05018729634482e-06
Gm45425,1.76773321782385,-0.672438703891764,10.5413393106053,0.0011673379851991,0.0135815611582195
Gm45819,-4.85298117170389,0.792439017119501,19.4308843120702,1.04306587987651e-05,0.0004062470868521
Gm38416,-2.38600638988751,0.883603899185559,8.75176256780548,0.003093029660969,0.0271676770111268
Gm42303,-3.46448943829742,-2.36989463439846,7.73790721321109,0.0054073433665448,0.0406402402715497
Mup22,3.56250686551536,12.1591927515095,68.5090813284155,1.26294658056486e-16,2.52368300461372e-13
Gm45909,-2.22351960834131,0.751898298729783,8.88369800366611,0.0028772815723896,0.0257826363319626
BC049987,3.9809625015198,1.56971651951608,17.8548021885869,2.38416846391758e-05,0.0007826143134329
Gm8834,-1.57305186350617,4.66540099013384,16.4653733606364,4.95467647790409e-05,0.001370450038736
Gm47528,2.4397991384375,1.72779428955172,28.7113798140271,8.40086234044455e-08,9.39134163456968e-06
Gm48372,5.32696134893115,-1.10145123584913,11.2492317833072,0.0007965597687519,0.0102185655436511
Gsta13,-4.30313171284147,2.84569877104847,21.2354861307129,4.06174351304917e-06,0.0001951999265284
Rpl26-ps6,-1.57569994153148,-0.138641614671653,8.20549933118345,0.0041763614059093,0.0333983558953807
Gm30906,2.63932804025554,-1.2739047432868,9.62316561634899,0.0019213826270727,0.0192451269902156
C730027H18Rik,1.72837434439943,2.18668181836477,22.5369064033543,2.06144799367443e-06,0.0001176939558102
Gm47935,3.12450657493935,-2.02785058394608,9.09291212325648,0.0025660197092629,0.0237122964020943
4921516A02Rik,-1.68165887704981,1.57929041317773,32.3857993497296,1.26406851569047e-08,1.87105548998406e-06
Gm48877,2.25854421204142,-0.984619921251978,13.5303128997542,0.0002347409063016,0.0043232351706663
Mylf-ps,-9.03277869198209,-1.45834048343294,7.32294197427366,0.006807987687749,0.0472158313129532
Tubb2a-ps2,-3.01154552961771,-2.14236368967385,3.86557375152972,0.0492863396226597,0.181275971192746
Gm4935,-1.80135157080592,-1.28662953663804,4.48967928146931,0.0341000744493217,0.141926873039783
Gm46404,1.54408273679168,-0.739219055301583,10.1817256563366,0.0014183937277339,0.015498593391357
Gm10095,-3.62318530084598,2.86816449385398,60.8720475941495,6.0907541825554e-15,8.85152694203006e-12
Dio3os,-2.35880475326946,1.32267324584425,12.8984995706458,0.0003288456489846,0.005504635125308
Gm5626,1.55139976897675,1.27854235747339,25.1333968748093,5.34982742071505e-07,3.85235770934914e-05
Gm5628,-2.03427065046443,-1.09354844072283,7.49867890009116,0.0061744269759134,0.0442110214610795
Gm32063,1.62862020757959,2.71474134929277,12.3615096434697,0.0004382761564759,0.0067759019704296
Gm48931,1.97403939056869,0.896545158959949,7.61622539236777,0.0057845438091658,0.0423599254848028
Gm9247,1.61252173942221,0.416221050242896,4.05170678211775,0.0441267091136951,0.169081872457222
Pdxp,-2.9519428737105,-1.43957983872888,10.4931210262793,0.0011981980206049,0.0138398797379989
Gm41396,1.67856200729503,-1.29865422661178,10.2117739349078,0.0013954688145287,0.0153424790021025
Gm1600,-2.30704667228024,0.49448944025352,17.0078572477725,3.72254529860316e-05,0.0010939082563137
Gm3787,-2.01648267016508,2.41861262392166,20.5372238467884,5.8482822018015e-06,0.0002611470370893
Gm19522,-2.43367486888471,1.19750928918051,48.2079730094598,3.83326537257007e-12,2.22997503244915e-09
Gm32461,2.44089855780817,0.945389295726805,20.9365278993771,4.7475482494038e-06,0.0002206229834737
Dreh,-1.54168966921859,-0.739043124902494,5.1486676621452,0.0232642167986897,0.110982324602761
Gm7059,3.26480334852714,0.813110116807959,5.13713246807512,0.0234193001842707,0.111456068099361
Gm30117,2.07356035705952,0.968965285647591,28.2833029153667,1.04796040105418e-07,1.10189855336295e-05
Gm6883,-2.53757003076912,-0.893267753329084,8.20091443725745,0.0041869282161079,0.0334493925350834
Hspe1-rs1,-1.99365027519306,5.26687808814959,7.26922627704612,0.0070146014261611,0.0481930302236889
Gm3734,3.00704971039332,3.02058602170455,4.03150537155955,0.0446580757229571,0.170319524585654
Gm8934,2.90510754018894,-0.826246604635266,3.87541871342183,0.0489980865432533,0.180521643576964
2310015A16Rik,-2.05355698508493,4.58090766550125,15.4250489612145,8.58428364134609e-05,0.0019945982309674
Gm54639,1.65220531560562,-0.618853314509344,12.3152844240023,0.0004492642469645,0.0068588862697509
Gm50136,2.64234818941862,2.10786799744643,8.07292516267847,0.00449315249313,0.0349883516546722
Gm6192,-1.94648277186846,-0.834667089088457,5.39492215531244,0.0201954262817528,0.0999555304630348
Mir692-2,2.27091130029996,1.26398697198848,3.85018609996736,0.049740471425744,0.182081789835572
Gm56821,2.46352066119207,0.846720734268678,15.2086183519623,9.62630913701406e-05,0.0021921107957878
Gm30842,1.89701731010961,2.79059944304973,37.1627393706621,1.08670486075753e-09,2.48172341486711e-07
Gm56824,-1.94923477457153,-0.138133996836394,5.43551940103904,0.0197312218591359,0.0984160101841332
Gm32542,3.01795585581813,-0.552190227633591,9.16645784192357,0.002464911976614,0.0230793270628066
Gm32342,-1.90055488111769,1.42837914502339,13.3915153464168,0.0002527650971163,0.0045709308173105
Gm36180,-2.89125469184473,0.768886612510751,32.5112725537703,1.18503173213023e-08,1.7871620065881e-06
Zfp33b,4.4305067383358,0.322752604998415,5.30782485471924,0.0212298462021801,0.103627579049787
Gm33459,-2.25024296900844,1.30398403056143,4.13568722532798,0.0419880154838576,0.163552732827716
Gm57411,1.55825963077246,-0.832597191271779,7.7714718035931,0.0053077784246817,0.0400614475434192
Gm32006,3.19976901285647,0.865460102979743,8.49364238714784,0.0035638960593721,0.0300963773930923
Gm32202,-1.85841855115824,1.05307562835857,14.8270653532782,0.0001178322435548,0.0025628112183239
Gm56782,1.55918985826653,-1.23026647904414,5.59297387092245,0.0180326558960717,0.0924973985878035
Gm40572,1.59996542583861,-0.276952651509655,10.5742073104877,0.0011467643149075,0.0134696358105157
Gm57438,-1.60799423736904,-1.14788144871502,8.66795899800123,0.0032385370549817,0.028106000738837
Gm56710,-1.65230914647415,-1.61409844892567,4.13416877076705,0.0420257023219109,0.163647451218673
Gm56768,1.50190440262501,-1.386061337815,7.49209745637962,0.0061970333842715,0.0442845269103903
Gm57477,1.5223229961548,-0.936308451018491,8.69292018103391,0.0031944841609577,0.027829440761346
Gm57147,-3.18342200950738,-0.470995484891648,6.23826447108672,0.0125018928922836,0.0718386986973563
Gm32800,2.13207377251274,0.337513913423113,19.8928214370471,8.19073048280536e-06,0.0003418721083502
Gm56551,-1.69065863421674,1.09539121324084,34.7310929496138,3.78537206449156e-09,7.29071780999543e-07
Gm56727,-1.93324565207531,-0.369574528798509,15.194302890823,9.69956098365686e-05,0.0021981622737565
Gm57173,2.0782208467495,1.27934667181838,26.2789779429273,2.95487617830193e-07,2.48613950454393e-05
Gm5113,-1.80192147369843,1.1697148199828,13.4090778012104,0.0002504094931438,0.0045334611069057
Gm20257,1.61272203446679,-0.857145899029164,7.28672728135783,0.0069465907688341,0.0479275787788442
Gm55175,3.99941814345615,1.32810295892069,8.25901015590907,0.0040550231970953,0.0327061558167338
