V1,GHRKOControl.M-GHRKO.M_logFC,GHRKOControl.M-GHRKO.M_logCPM,GHRKOControl.M-GHRKO.M_LR,GHRKOControl.M-GHRKO.M_PValue,GHRKOControl.M-GHRKO.M_FDR
Gm14567,2.95695024812305,2.91138547632547,107.946792890746,2.7609140996767604e-25,1.22599924437313e-22
Mup-ps17,7.11805284247117,5.10328605257108,93.1970532569239,4.73385423497943e-22,1.45529603462272e-19
Gm14373,1.69602052942635,1.67499182970931,12.8899021340418,0.0003303597054964,0.0049541559587858
Gm15264,2.04779922711545,-1.20196902600824,6.03006984137986,0.0140641767499175,0.0784692936877616
Gm11787,1.90533215490968,-0.121876962274011,11.3865110029306,0.0007397935119763,0.0090614594570466
Gm15653,-1.54707767289625,-0.661328106504181,5.66031204921629,0.0173530353435883,0.0904190426996746
Mup-ps14,-2.65377550836516,1.51140156259006,12.1343714203985,0.0004950095033789,0.0067254158229006
Mup-ps10,-3.76107667357319,2.1139206207167,23.4726429331215,1.26702666352425e-06,4.77590726976017e-05
Prdx2-ps1,-1.58109283459943,0.416654476030598,9.621376750197,0.0019232550307918,0.0188968376903735
Sult2a-ps1,-7.9289500875629,-1.19088268858366,35.0201766210598,3.2630657260411105e-09,2.44898444584475e-07
Mup-ps19,4.76712533834888,7.36855098053236,19.7885582781896,8.64989255616652e-06,0.0002456077840193
Gm14416,1.91996881146858,-1.01730854977027,12.1233376318092,0.0004979470054894,0.0067474038050075
Cbr1b,-1.72007920725296,0.19876897982691,9.1464120397888,0.0024920624867299,0.0227971130281858
Gm7785,-1.6803010075939,-1.14501146377182,8.74236747275846,0.0031090060834746,0.0267927607819004
Gm14421,1.6735736288322,-0.802768012821895,7.19990587493206,0.007290740476339,0.0495376985945707
Cyp4a30-ps,5.01049568437885,-2.03843500362374,10.7194382389899,0.0010601585425364,0.0118764502179314
Gm12944,-7.04210136474632,-2.28606181607299,12.1685638126484,0.0004860171412817,0.0066419112573386
Mup-ps20,3.25941929620179,-2.64947459871486,5.25897967855834,0.0218338153035075,0.105257952787054
Gm11342,2.34343549036442,-0.831267982810293,7.78172917336872,0.005277725657588,0.0391688590353774
Gm1980,1.55055977595428,-2.11748499924138,3.85181337846196,0.0496922376501407,0.182392250368892
C630043F03Rik,1.55239496137049,1.59842647846954,29.5470575401697,5.45754422406341e-08,3.08283752529603e-06
Gm15611,5.61584502432038,0.943259489064896,24.6265735383905,6.95855256551924e-07,2.86092942186621e-05
Gm15962,5.44946989214905,1.8820855417756,83.370046355575,6.80452693561434e-20,1.84368080665646e-17
Rapgef4os2,2.17165531005974,1.35709783555679,21.4259360348137,3.67762641619413e-06,0.0001199806854883
BC021767,2.98999248673118,-0.536972194068655,15.9943225839355,6.35327228852849e-05,0.0013004277951909
Gm12265,2.54331152620888,1.03595651736972,23.4198032055337,1.30230964822975e-06,4.87557893128822e-05
Gm11963,2.15298701887062,0.554731725573302,29.2224432757233,6.452743090269e-08,3.55701900141518e-06
Gm15337,2.05100022014574,-0.690451403771653,13.5597051168281,0.0002310934006162,0.0036979570593114
Gm16104,2.06627111668022,0.50475922045253,10.2604630038338,0.0013591156579614,0.0144364271815098
Gm13166,5.57238729826118,-1.7574956402821,10.7228364148821,0.0010582133160971,0.0118660407357444
Gm11695,-5.46086904913445,-0.189913293180303,18.5535582992034,1.65196560277716e-05,0.000419846138728
Gm12212,2.39732065365366,-1.01139198284245,3.93606571489067,0.0472611862150514,0.176193405511617
Gm15886,1.77447639158287,1.03999885585077,4.35434763108728,0.0369145950287567,0.150501585342949
Gm2788,5.40422604886492,4.34683066738034,82.5979914824961,1.0055919971166301e-19,2.67923227765107e-17
Gm12473,2.71974814461965,2.18435848923659,29.4874664802314,5.62794765842158e-08,3.15678495675535e-06
Gm12718,5.1358489394095,0.898452461400295,32.5776312255493,1.14525285361425e-08,7.50328365486776e-07
Gm11454,4.51738263102047,-2.04466572927289,5.38147650347527,0.0203516470209113,0.100753685745133
Rapgef4os3,2.56188665758919,0.734777981323268,11.1669994848396,0.0008326518218473,0.0099334119582472
Gm13773,3.03877600586719,-0.509864733594235,26.0224697141207,3.37466769964016e-07,1.54135536704136e-05
Nbdy,-2.04063989700894,-0.950821766213419,16.2262089716132,5.62110480556633e-05,0.0011761646782955
Gm15998,2.45403554939221,0.563803758845976,16.3301244502022,5.32113055450239e-05,0.00112221099003
Gm13021,-2.83780306146179,-0.0448687174897892,21.771722610942,3.07093029709563e-06,0.0001033513510092
Adap2os,1.57910871805449,1.70099619026914,11.4836783932818,0.000702100345729,0.0087073515336114
Gm15511,3.9429797254551,-0.0403692955022941,5.01175966362413,0.0251757046784475,0.116283968503225
Gm13194,-2.00611534073357,0.0522178972099914,15.8474469839427,6.86591043086315e-05,0.0013805565353774
Gm15956,1.78251363911806,-0.923772813569062,4.42976828148785,0.0353173023771318,0.146340693572014
4930481A15Rik,-5.07113086709345,-0.346440802479189,13.234848120604,0.0002747921400163,0.004277338997372
Gm11337,1.82822088898437,-0.990611885075362,9.87639107704487,0.0016741297840885,0.0169491062244706
Hopxos,1.84069714386179,-0.99118216794054,4.84716250569289,0.0276916501036448,0.124069147577597
Gm16174,2.41477278090506,-0.0907093244191093,11.9228903005,0.0005544838535062,0.0072655564607792
A230005M16Rik,5.39537850822864,-0.530030029086759,19.3689652442024,1.07743857477171e-05,0.000294930360553
Nat8f7,2.50738617966703,1.92403992797498,5.36521486950241,0.020542257350398,0.101291957434751
1700023H06Rik,3.85542425241629,-0.398959223803748,9.39023357357277,0.002181444108772,0.0207822202162272
Mup13,6.00467243586244,10.6465060009937,130.713648107123,2.8602917563676896e-30,2.17736304844256e-27
Gm15629,1.79332192689755,-0.698471723137469,5.58540231851045,0.0181107726591739,0.092970837410283
Eif4ebp3,2.79285769257554,0.994305148419135,16.0606974121171,6.13440869672189e-05,0.0012620934031634
BC035947,-4.15412322391944,-1.95932490530713,7.88123018664939,0.0049950490518588,0.0376911739869127
Gm17041,4.26743795595583,-1.7639427463048,4.64644665925951,0.0311178983602762,0.134083752880694
1810064F22Rik,2.27902396133916,0.331981202278606,15.4541508977061,8.45310842688026e-05,0.0016560219523542
Gm17108,2.41693643830349,-0.688566334943645,10.6230091277996,0.0011168914961722,0.0123818498320456
Col6a5,2.62893621596623,-0.177330966669224,12.5096883437201,0.0004048471315777,0.0058074660729834
Gm17040,5.95279831171622,-1.87612127662539,12.0255648608008,0.0005247579314131,0.0069906502429752
Ccdc168,4.25656564576517,-1.95595762529834,5.20324372014998,0.0225447800015476,0.10764661084371
Cyp2a22,-5.0285230001365,6.76786535552764,60.4548618074327,7.528518957157181e-15,1.30816200053386e-12
Serpina4-ps1,10.786845296553,4.56845615593041,42.1153042678442,8.604713502482201e-11,8.932139613680552e-09
Gm379,5.96332567627652,-0.44194753858896,14.8511984492615,0.0001163341279296,0.0021351519736893
Vmn2r20,2.95558847856186,-0.110433183079604,27.5457130703373,1.53425050983101e-07,7.83595164541807e-06
Sult2a7,-6.43692140568094,4.60357437610291,69.2135883722258,8.8357189508714e-17,1.93490141299493e-14
Mup-ps6,2.46729440453233,-1.59829673063867,7.75194856824555,0.0053654619038232,0.0396726521713776
Gm13243,1.56834967433974,-0.466549778956652,7.01381632149703,0.008088308811549,0.0531441449492083
A630076J17Rik,7.18872174228109,-1.39132379516744,19.57594725225,9.66787057231353e-06,0.0002697217783054
Mup12,7.15152606997753,12.0681767827511,90.5601951389109,1.7943407584588e-21,5.31191321568934e-19
Gm21286,-2.93674840118098,0.347104491476177,9.3774067328345,0.0021967609849979,0.0208659661949957
E030018B13Rik,4.37564708265359,-0.714497608824158,4.45379356707748,0.0348238062272006,0.145085578928337
Hsd3b4,4.44506807530981,-1.69796440715933,13.5979066929266,0.0002264378827161,0.0036416861097592
Igkv3-2,4.88876089032001,-2.0130167110661,6.77146265833616,0.0092626891564557,0.0582507273230138
Hsd3b8,7.61491903922957,-1.62963769299178,21.5720697515027,3.40778513341483e-06,0.0001130225168937
Erdr1x,1.59541688452537,4.20594462731009,8.53466720277191,0.0034844503535985,0.029301643005064
Fam177a,-1.81738402238651,0.507406044711608,26.352032960845,2.84519276937144e-07,1.32991963775356e-05
Cphx1,1.62560792806512,0.202187642176112,9.2283688771197,0.0023829383650732,0.0221217495377819
Smim22,-2.32895003925416,0.58158252308465,19.7837877454266,8.67150895193756e-06,0.0002457850037334
Igkv1-135,4.56186752978572,-1.86402091847497,13.7153843158162,0.0002127049628551,0.0034803495764602
Mup-ps9,-1.92608041987785,-1.15237014969664,3.98511645327137,0.0459039274706127,0.173031776389493
Mup15,6.79784156915286,11.8901601162982,98.7505257641298,2.86400908343373e-23,1.01742331572826e-20
Mup17,6.38095585843044,11.6750401374813,76.2494217330126,2.5000586636337597e-18,6.1486058148999e-16
Cyp2d12,2.22666291940686,1.00335529019676,13.1125581388483,0.0002933228822195,0.0045028806238601
Snhg18,1.5509381240354,-0.635877707347633,7.65986804892705,0.0056462634072079,0.041102534985258
4930556M19Rik,2.04520694726165,2.52617770441448,48.561041177132,3.2016669155525197e-12,4.12756833161473e-10
Pvt1,1.76652305881701,-0.348699748559415,7.93923679411829,0.0048374232520669,0.0367193960624608
Gm17276,1.94853348326179,-1.45523698681539,6.20583871419628,0.0127329603051584,0.0729044066755954
A530083I20Rik,5.19610443720782,-1.46600018015197,7.79584926099866,0.0052366391174146,0.0389962463651954
Gm8177,2.17660441986112,-0.249736693279959,7.12323200486297,0.0076091411689039,0.0509165888346998
Mirg,3.88550434201921,-1.77868384447456,8.06459929923911,0.0045138456542672,0.0350283187519984
Gm8941,1.76127576310641,3.25919727132927,13.161559185478,0.0002857510145622,0.0044135417572865
Rian,3.59291387682439,1.73803752895222,16.5097889501576,4.83995509562879e-05,0.0010369692386695
Gm2061,2.1345555856361,0.630035155196987,12.0639126724866,0.0005140728444057,0.0069000575068604
Platr4,1.77793077167064,-0.197188366666261,13.8814682390891,0.0001947088993221,0.0032355680504815
Gm2093,-4.30224980545654,-1.68494270861515,8.07914523103576,0.0044777561497867,0.0348497613488269
Gm26747,3.5383469351227,-2.09997229655113,7.4145586744244,0.0064698182438376,0.045263244834131
Gm16399,-6.69894126686204,-0.423075355630663,121.359748739509,3.1875752103780397e-28,2.03826309252414e-25
C330002G04Rik,5.6002452857199,-1.53110442582162,11.799271089299,0.0005925391594211,0.007590008816111
Gm27000,6.37645812478357,-1.3452510114859,16.3893309059529,5.15747176259371e-05,0.0010920177959844
Gm26967,2.14925927609155,0.836810811699916,23.7161542679994,1.11641498916532e-06,4.25942959828087e-05
Gm9522,5.34320109375611,-1.15823531547071,8.90722222945242,0.0028404500443877,0.0251704181871299
Gtpbp4-ps1,7.6935620063399,-0.51400300655205,22.9940268442584,1.62505525697764e-06,5.93108067078641e-05
Gtpbp4-ps4,6.46080490365591,-1.67293151013167,13.6476389149456,0.0002205184422547,0.0035716391265294
Gm27206,2.25093340474445,-0.758267829725696,9.1399071114874,0.0025009379860449,0.022837300275096
Gm17767,1.73954758478762,-1.29473416105286,5.75182690606398,0.0164715186187088,0.0873345594158137
Zbed4-ps2,-6.52475117866405,-1.80426015579224,18.6982629646965,1.53121913033457e-05,0.0003935380870985
1700018L02Rik,1.81905334283024,1.07470026161942,18.718767383143,1.51484201034171e-05,0.000389955948105
Gm28592,1.50759382891608,2.09401401096765,6.00213964966203,0.014288539490413,0.0793094164056366
2310034O05Rik,5.19802093086442,-1.07516312252432,7.81368632814667,0.0051852025941269,0.0387158564547936
1810053B23Rik,-5.57989257566043,0.355369895062611,36.564141607037,1.47724350878653e-09,1.18669420761113e-07
Tmem167-ps1,-7.99758447968503,-2.03891994327963,34.4398092159799,4.39638614167515e-09,3.20916113519721e-07
Vmn1r90,6.95462581259975,-1.23740114128296,26.2797618291403,2.95367705744649e-07,1.3766029574443e-05
F730311O21Rik,-1.93339545878672,-0.735608452117941,8.89419341354728,0.0028607895112299,0.0252387313060274
Kat6b-ps2,-6.18977370669084,-1.67571542308504,13.8298665860259,0.0002001295819144,0.0033153072502433
Gm28876,7.45153091502916,-0.955162136706704,32.7753097380936,1.03450517517515e-08,6.86207457690868e-07
Zbed4-ps1,-10.463841519237,0.409916539908211,47.2311300396756,6.3090442708435495e-12,7.75818320874654e-10
Gm37885,1.54878858335592,0.169736072257925,9.81852684450458,0.0017276266477794,0.0173915866444597
Gm37539,2.0057535598153,0.0768355329688799,8.65143343318098,0.0032680415019582,0.0279075381678981
Gm29856,-1.58502887601517,-0.812390183563379,10.4821286343497,0.0012053480128146,0.013116877694251
Gm8276,-5.95891398033598,-2.48324211109274,23.8739652837416,1.02853396152643e-06,3.97153234515978e-05
Gm37844,-7.86212598635581,-2.92908030538094,19.8728151637687,8.27689732175997e-06,0.0002362758581886
Gm37518,4.7096096989002,-1.01166633461816,8.27965798894978,0.0040091679879695,0.032287435494046
Gm38357,-3.15261330344495,-1.4571586467259,5.89619571125445,0.0151736242777249,0.0824505811021758
Gm38070,3.6812061267172,-1.77754680675496,6.93465097695484,0.0084541558650248,0.0546937011972021
Gstp-ps,1.927307486071,8.01702203032669,28.726478817959,8.3356185649629e-08,4.4635899095955e-06
Tstd1,-1.87943067835891,3.62757118208678,35.6751500299674,2.3311877069255e-09,1.77458888966243e-07
Gm37416,3.53633920586221,0.084076526347472,8.11717748337841,0.0043847773443321,0.0344297932122329
Gm20305,-6.53089760174689,-2.60892688761477,40.6734873681023,1.79911696588454e-10,1.73257131425484e-08
Gm37881,6.8617668183367,-0.445191753981616,32.9525583402068,9.443539428731581e-09,6.29018422115429e-07
Gm9517,1.65211479100357,-0.336150599072393,6.58642350771678,0.0102759410877531,0.0626750073364447
Gm42686,-2.45273875068286,-1.36099556516473,4.22924748305898,0.0397330532316955,0.157775126043492
Idi1-ps2,8.34665682461626,0.166833165121085,45.8346680996889,1.28666212290228e-11,1.5235985701271e-09
Gm31121,5.08777840865579,-1.38256819462713,8.16892894215781,0.0042614063322712,0.0336409094457722
Gm42944,3.23592830179703,-0.580399901313868,16.0815398256918,6.06725990732061e-05,0.0012547376051543
Rpl21-ps11,-5.31754593627394,-1.46118751668051,7.99164240540796,0.004699376598998,0.0359790394212564
Gm42796,4.67214130731013,-1.0577396601793,14.9387778918055,0.0001110566502829,0.0020643623388635
Gm42427,2.56655648043315,2.18704958684571,7.06653092562328,0.0078537174826673,0.0520736323840401
Gm42429,2.55476214077342,0.027478989516018,4.54826881780468,0.0329520473493557,0.139505145372564
Gm43305,3.19611663866912,2.02871849573922,4.82407957866423,0.0280648459179474,0.125144944726445
Cyp3a63-ps,-4.07882041600214,0.146543049714782,5.18761217576721,0.0227484514256492,0.108186091030063
Gm7902,2.20455198755448,1.71393465011572,34.3822938127437,4.5282410317590206e-09,3.29038459698635e-07
Gm7652,4.48433799792522,-0.295303069993273,22.1706418644566,2.4945934417462e-06,8.63172527267418e-05
Gm21049,4.72855604790298,-0.203909952135289,29.2457545610411,6.37557635210331e-08,3.5379097820263e-06
Gm18840,1.62078993177592,-0.756388061461309,11.0871456044038,0.0008692818505663,0.0102450546276828
Gm44386,-3.33005309499994,-2.17313175466766,7.20266144201624,0.0072795544132793,0.0495124069767544
1700126G02Rik,2.05000114192945,-0.808033397627391,10.1270828514936,0.0014610645998207,0.0152757218395909
Gm44419,-1.54930819997717,-0.761503532718608,7.10995352094504,0.0076657097240181,0.0512307841338439
Gm44202,-2.32322285793076,-1.56629515166892,10.5672934111949,0.0011510613726951,0.0126727734875374
Gm29920,-8.37675158997057,-0.559283272756221,40.8601701469602,1.63520066755844e-10,1.59392182143837e-08
Gm42375,-2.16375282087894,0.537558043878241,13.1366514285514,0.0002895749268915,0.0044553847750614
Cyp2a21-ps,-2.988603682925,3.05894604323477,13.6318141950004,0.0002223848889677,0.0035846239317389
Gm44662,-3.53964951743047,4.04835642717381,12.9811684361926,0.0003146395548577,0.0047676094065932
Gm45225,-11.5827516454853,0.662346335668619,110.360962228974,8.16778025822889e-26,3.9566707638802103e-23
Gm44787,8.38695537639927,1.16105859358198,40.7195556955192,1.7571983833413e-10,1.70245899127842e-08
Gm45792,3.95563926338033,1.14726931628712,40.5080502284986,1.95807633201777e-10,1.863202871645e-08
4933431C10Rik,1.77026360437048,-0.728860102963016,5.54011207248712,0.018585392437124,0.0944693429252351
AI314278,-4.52510987927767,-2.66651354516873,7.29427863601871,0.0069174538295308,0.0477677826863413
Gm45253,3.32756961343592,-0.60804531838233,15.2820538503396,9.25920198086609e-05,0.0017854958126191
Gm45470,5.08130256625465,2.50903021417344,28.8277322235168,7.91102163034254e-08,4.25810073342276e-06
Gm45425,2.3456602411618,-0.672438703891764,9.99452494032545,0.0015700632738557,0.0161097763131309
Gm18562,2.77879704276836,1.41622173673932,13.422011049445,0.0002486889484739,0.0039206523967501
Gm38416,5.07516900492155,0.883603899185559,41.7313466245955,1.04716550856707e-10,1.05949289999704e-08
Gm42303,-2.74659296103858,-2.36989463439846,5.25537254777359,0.0218791170026241,0.105412768054234
Mup22,6.51771483673252,12.1591927515095,173.375240489227,1.35525679965704e-39,1.9695577453925e-36
Gm45724,3.89606552123835,2.17928512442422,67.2165536823765,2.43262948546668e-16,5.05039155255458e-14
Gm31774,4.01455523932271,-0.798578070216033,15.4228108171813,8.59445635411144e-05,0.0016775455345155
Gm45774,-6.87072426707125,1.22391153376911,17.9367271236744,2.28371401804426e-05,0.0005473381153291
Gm39157,1.99145063456045,-0.642753197219258,13.5106027852037,0.0002372193293794,0.0037770798799398
Gm45910,-1.90090929582024,5.54996930214878,15.0106157724106,0.0001069080916458,0.0020106267682949
BC049987,3.47251905479557,1.56971651951608,17.0617501391877,3.61837901270087e-05,0.0008135500266812
Gm39318,2.38340068754289,-0.129582427714612,14.4233611740916,0.0001459801206326,0.0025644375916854
Gm32281,4.93666914989938,0.557060601670823,22.4232687901984,2.18708226733872e-06,7.6841092583905e-05
Gm48275,6.04915899520447,-0.959406815607943,14.8280188010616,0.0001177726893337,0.0021541352536487
Gm47140,1.59729123836611,-0.904447782253517,7.16304395424011,0.0074420798580063,0.0501767560565538
Gsta13,-2.64923592300232,2.84569877104847,10.7571965983968,0.0010387460668925,0.0117133634295797
Gm35035,-1.66516958138396,-1.01699464907667,7.74280641290733,0.0053926926882019,0.0398003625639875
Gm30262,3.77153577180444,3.77385952806734,122.905189798163,1.46274176375756e-28,9.74307909809512e-26
Gm34921,-3.81408910756484,-1.05458938895514,17.9423598393217,2.2769656308941e-05,0.0005465401287608
Gm35696,-2.4353201511325,1.77860880556374,8.90396232257959,0.0028455253140724,0.0252014225322779
Gm48199,5.35061252856591,0.675238206645562,11.3606746408454,0.000750155710534,0.009160354253134
Gm40438,-2.23539699172625,0.956246282760938,43.0797716354231,5.2552804657694296e-11,5.715028131006131e-09
Gm36264,4.73595891722923,0.624231772251436,72.2597526556679,1.88656038334617e-17,4.30836489831026e-15
Gm31333,7.80692892047948,-1.21086763835155,15.5906589880449,7.86421357996808e-05,0.0015539841568525
Gm30551,6.83227305361414,-0.754031922718379,16.9306742843527,3.87700000764672e-05,0.0008608016961422
4930455J16Rik,5.78157706146794,-2.00029474813567,12.4612910266499,0.0004154726816741,0.0059195599725866
Gm33447,-3.78721882845984,-0.590374749527745,26.7919111310549,2.26583783731923e-07,1.10274204957833e-05
F630042J09Rik,2.42556536859101,-0.674957424397527,7.04414185785141,0.0079524916619612,0.052532451119055
A930028N01Rik,2.00392528290788,-0.97589098645507,8.10383691287547,0.0044171655762748,0.034529490905785
Gm35164,8.07114514541571,-0.527682144554422,42.0487892555679,8.90242935895556e-11,9.181563595629911e-09
Gm49284,2.34981865933137,0.938205105135394,31.3025895028005,2.20784958455686e-08,1.34712532285214e-06
Gm52969,2.35247628151733,2.94672677544492,58.5059221549306,2.02679940876271e-14,3.2727692271192597e-12
Gm31814,2.33472509690306,-0.597074092167668,18.5269770390651,1.67516428040219e-05,0.0004230517565009
Gm31583,5.09019342159265,5.64790645945665,96.5394714104973,8.748227524288251e-23,2.85406459598514e-20
Gm49410,2.84915606380716,0.145291715777919,16.232227307384,5.60327658801354e-05,0.0011739708982435
Gm49495,2.60641718902281,-1.00214327654606,6.54757351699149,0.0105027297297677,0.0634529997959436
Pdxp,-2.58547388818565,-1.43957983872888,8.8952347350542,0.0028591584649129,0.0252382701381
Gm1600,-1.83733629471237,0.49448944025352,11.0354008161246,0.0008938834736969,0.0104279563216147
Lncppara,1.78328384185947,-0.336760446448588,8.09346563335859,0.004442513179785,0.0346598417237893
Cyp2d36-ps,1.67653025570444,1.01013686102218,6.99939477428529,0.0081537278703208,0.0534421868531979
Gm49463,1.9347056093238,2.09655052271027,42.9265115221074,5.683520178607649e-11,6.0593843195119804e-09
Gm49774,-2.06123452583816,-0.0881911302505645,11.5628046184964,0.0006728428627394,0.0084097466800254
Gm49668,2.10006112818649,2.20543329259263,28.7234562040701,8.34863870242121e-08,4.4635899095955e-06
1810044K17Rik,-2.80898390786682,0.0336137189377746,27.485941974065,1.58240550788753e-07,8.03058236479051e-06
Gm22146,4.51281177847972,1.87449330174738,28.1167930167999,1.14210542628007e-07,5.94713268550917e-06
Gm3734,4.61197997638044,3.02058602170455,7.84569739191791,0.0050941802745205,0.038250618068805
Gm29863,2.30022759948713,-1.17918652670224,6.28370041091166,0.012185339980156,0.0708439066212109
Gm46620,2.9710552213035,3.19537017105725,7.42244741637217,0.0064415139332916,0.0451244705248029
Gm50136,9.02469433249627,2.10786799744643,58.9710499370398,1.6000890232721902e-14,2.6101044006152298e-12
Gm50475,-1.69078239651395,-0.493989140858953,8.08468791874712,0.0044640817715561,0.0347771984405931
Gm53019,6.72912771012635,3.06150419169453,115.968779317021,4.82838198613468e-27,2.57288381434496e-24
Rn7s2,-2.5251581910226,0.714016685400252,12.2541294640432,0.0004642296749891,0.0064141534869283
Rn7s1,-2.755659178707,0.645446400138094,13.1095860559345,0.0002937885956891,0.0045028806238601
Gm56821,2.63385890022228,0.846720734268678,24.377719175901,7.91791821706062e-07,3.20445166121345e-05
Gm30842,4.32618584873924,2.79059944304973,100.763406221399,1.0365374319488e-23,3.85350869468222e-21
Gm32542,3.8910517572098,-0.552190227633591,8.41673036234552,0.0037178378517021,0.030699047467619
Gm36180,3.70999621595664,0.768886612510751,32.7280911273743,1.05994274914329e-08,7.00175404454739e-07
Gm33459,10.8727682739933,1.30398403056143,36.2549929365674,1.7311592401031e-09,1.34996642011162e-07
Gm35287,1.73769523848436,1.00807062105575,6.73974917263774,0.0094287881119911,0.0589553830560606
Gm32006,2.44429342327899,0.865460102979743,5.68826585247848,0.0170787237477458,0.0893976679212391
Gm32202,3.69969589228559,1.05307562835857,44.170580648287,3.0097075085362496e-11,3.3882524106662302e-09
Gm56814,7.06924872006149,-0.605292368262544,25.2869804279767,4.94032215376838e-07,2.14027073035613e-05
Gm57262,3.78241215341616,-0.0074100555616859,25.1708483057301,5.24693485041704e-07,2.25477151932169e-05
Gm56963,-2.69948250624975,-0.706111152080368,18.38048707019,1.80901086623469e-05,0.0004524286766035
Gm56810,4.66374846532482,5.42642984495735,192.42022593662,9.420308472794351e-44,1.8824131405761298e-40
Gm56764,2.65914936604075,-1.00511468605336,13.651121753735,0.0002201097826088,0.0035686358872066
Gm56542,11.3520119368557,2.52189404013598,31.4337204358414,2.0636561759788e-08,1.27373002429333e-06
A830021M18Rik,-8.16471486525441,-2.82487250421554,21.4379708254335,3.65461576594947e-06,0.0001196036775878
Gm56855,1.69309401786703,0.20782058176956,11.8251673638327,0.0005843546169784,0.0075152798930149
D17H6S56E-5,-1.54574428901522,0.904795673034983,10.7250579290083,0.0010569436009556,0.0118660407357444
Gm57302,2.34382616648838,-1.00477568337152,7.79037885973568,0.005252518027642,0.0390215752619496
Gm33887,2.78100904197835,2.34330937742675,8.04237996631775,0.004569546125282,0.0352680016462808
Gm31249,2.58747147894358,-0.847548121722546,6.66489773312549,0.0098330297895324,0.0607853109881922
Gm56918,1.81898493332503,3.62393274664101,16.9377730788206,3.86252921471192e-05,0.0008599776048243
Gm57173,1.96493951333254,1.27934667181838,12.5923665478102,0.0003873254041634,0.0056186786850788
9030619P08Rik,-2.81625347536615,1.87349237080117,17.2189258985193,3.33101342068284e-05,0.000756386087259
Gm4956,4.5595380420334,-0.101904243780598,19.8885641270672,8.20899093030924e-06,0.0002347565814166
Gm55636,-2.02316478157017,-1.44153727198429,8.44442049672443,0.0036616509915065,0.0303763117541377
Rn7sk,-1.91480390749462,1.45017640345162,11.522971300254,0.0006874142742112,0.0085717664489404
Gm55460,4.9005380392899,-1.22849188491354,8.24084713976232,0.0040958011682853,0.0328197882086267
Gm54754,-2.27739473256757,-1.29104867511324,11.7587661627346,0.0006055735523153,0.0077383683511698
