V1,Control.F.6-Protandim.M.6_logFC,Control.F.6-Protandim.M.6_logCPM,Control.F.6-Protandim.M.6_LR,Control.F.6-Protandim.M.6_PValue,Control.F.6-Protandim.M.6_FDR
Cyp2d41-ps,-3.37152844488596,0.440867662048736,34.2926572590828,4.74167400681287e-09,5.53287596152632e-07
Rad51b,4.65942961610896,2.19703031078109,53.2560217140428,2.92788563346562e-13,7.091693899482019e-11
Gm12715,1.51297761706899,4.8520996751704,36.3541063640176,1.6453219038554e-09,2.173728591325e-07
Klk1b22,-5.82099390758225,-2.09346451241342,5.22984176751937,0.0222025521490916,0.182953607554319
Zfp941,1.76210579688441,-0.569067174177666,11.0517758428227,0.0008860229097587,0.02076827307244
Zfp937,1.55760561840349,-0.666549868145218,8.25585931190458,0.0040620674555366,0.0620805070212318
Ces4a,-4.79944712410334,-0.111396036442141,28.328183341981,1.02394302664162e-07,9.14455487368325e-06
Plaat3,1.62340680221238,2.43117035839966,19.1692551920691,1.19624656250071e-05,0.0006032554431588
Gstp1,-4.19204758072172,9.67259782712952,130.636920441626,2.9730153764904e-30,5.28073597873061e-27
Sfmbt2,1.71313012723731,-0.858960909182589,4.65873519881859,0.0308959424618093,0.224763728389641
H2-K1,2.22346657466975,9.3927630913636,9.65352491419713,0.0018898858847997,0.0357535097685318
Nuggc,-6.55448674570562,0.88233662983088,49.8001897196575,1.70227502432669e-12,3.67737412687656e-10
Orm2,-1.53275434718337,4.41118238242554,6.37074255474981,0.0116017039230197,0.123068904388449
Ces2c,-1.89252363180685,4.54811587974979,13.3228355562612,0.000262193384383,0.0079383019749013
Zfp13,1.83528789691486,0.0995592962771114,20.1272239717266,7.24579405140462e-06,0.000393393213696
Obp2a,-10.4733960927175,5.23179783569363,39.6572914141032,3.0267257817905103e-10,4.5646451271418e-08
Fmr1nb,-7.12375339655637,-1.91388642835567,5.52010690088996,0.0187991099481057,0.166218236521249
Ces3b,-1.77710890929054,8.2909379835288,33.2678948886033,8.02974233217592e-09,8.97646579875275e-07
Cyp2c67,-1.52420193378601,7.7630288295262,35.9737513961365,1.9999359446155703e-09,2.57830451698585e-07
Actg1,1.65397435248229,6.66130825713583,42.3968119408627,7.4511396839292e-11,1.22797854626074e-08
Zfp993,-1.65411182395346,-1.06303040289542,5.48474994495174,0.0191830636445045,0.168033126258109
Zfp947,2.09119023923653,-0.659322231221221,13.7222695231965,0.0002119266334515,0.0067353064857989
Plppr1,2.68920681665662,-0.95347833508987,15.6911208478936,7.45734278898766e-05,0.0028865152984202
Sema3e,-2.10138305309839,-0.393101188131714,6.42845982013106,0.0112305923483744,0.12039706893295
Jazf1,2.45962043033523,-0.860080049363019,12.5911105697151,0.0003875857724011,0.0108320737021066
Hsd3b2,-2.23031635331117,4.83063093001326,51.6222772012304,6.72738958831744e-13,1.60513507401258e-10
Gm10136,-1.70029813237587,2.87986686634906,11.3902654734834,0.0007382997870516,0.0181947484848151
Rps6-ps1,-1.70105000297965,0.59743045370377,4.73304420129358,0.0295884714196762,0.219185034344274
Chi3l1,3.31346311744116,-0.126515717061256,12.910019405985,0.0003268279045723,0.0095167047039966
Cyp4a12a,-8.64624227311781,7.92483274098774,120.736972173153,4.36308936534006e-28,5.3652574303327905e-25
Cyp4a10,1.62686234794352,10.3342138332652,6.31785672636103,0.0119528015999822,0.12541429084811
Mup21,-6.95415693918579,7.11177398230675,110.261568847866,8.58774821116476e-26,7.22546015282526e-23
Mup3,-2.98081526108906,11.582721348148,53.9447176279614,2.06210669098319e-13,5.316909284202789e-11
Serpina3c,-4.12784334400003,6.07410548015359,6.56404596595834,0.0104059508131681,0.114402761121005
Slc22a7,-1.55593178854944,5.71782090895516,11.3235888534165,0.0007652866214888,0.0186776670704129
Nipal1,1.86876990694428,3.19605296494157,5.63331450564471,0.0176222802245595,0.159428280514889
Pcna-ps2,1.5850004584698,0.955600941991248,5.39943384898044,0.0201432847094257,0.173030923893003
Slc22a27,6.35938232569287,3.6486927953905,120.248263945635,5.581904956511409e-28,6.373738045342241e-25
Cyp2d9,-4.62832482822887,9.76834955362464,103.275384964313,2.91654567353511e-24,2.22018567319677e-21
Cenpm,1.62203172747095,0.863082845850079,10.6773274136,0.0010845664288267,0.0239858489630146
Uty,-10.36517689656,1.97253834384688,278.8949156175,1.3074191490068098e-62,5.22510062900571e-59
Sort1,-1.53335231713338,3.62143327701388,13.9291004685738,0.000189836545644,0.0061556328979022
Selenbp2,-5.70796114644467,8.25749072829517,37.4184951335749,9.53139624734389e-10,1.31352500353482e-07
Ddx3y,-10.4071421077631,4.89777764609589,804.050717250078,7.10174443487403e-177,5.67642432679481e-173
Eif2s3y,-9.29972680397649,4.52978685486365,1067.57474943338,3.6848830538141e-234,5.89065404982721e-230
Sult3a1,12.513777789635,5.66211285490086,120.89898737248,4.02092891689217e-28,5.35654747211986e-25
Zfp125,-1.73657415805572,-0.208883727256408,9.07828872055322,0.0025866198335561,0.044896530574624
Ces3a,-1.83479321344157,10.3208580704186,36.0026960882104,1.9704469945035e-09,2.56094029708398e-07
Ccnd1,3.28282430066409,4.89201010072087,34.4488170060567,4.37608677965272e-09,5.20588841623293e-07
Prok1,-2.54030530368613,1.34255308203662,9.06340149687303,0.0026077640782341,0.0450678016807043
Cyp3a57,5.1478112709276,-1.33003643750552,15.6459346636784,7.63765892631457e-05,0.0029491694588421
Sult2a6,10.6330999507271,3.9756845354573,46.7754236994754,7.960547631355729e-12,1.5149680289863401e-09
Sult2a2,12.1897092856948,6.36020804363444,277.977131636954,2.07214342993523e-62,6.62505697418891e-59
Gm10327,3.27777154103947,0.158986175441052,35.8433233797212,2.13839574382122e-09,2.71304717148619e-07
Rps15-ps2,-2.75668327210001,-1.3854791477055,9.63023974994845,0.0019139962257989,0.0361241365591766
Rnls,1.70072536660074,-1.05255248869152,11.1359955989607,0.0008466847372999,0.0201115931805011
Nalf2,-5.58045577051986,0.0136220260147402,8.57772485632461,0.0034030031097945,0.0544548625757509
Gspt2,2.89930527921192,0.472189594266333,15.2165797139025,9.58581220291466e-05,0.0035636928808324
Trim6,1.56055721708888,0.116220855076559,7.18431635531329,0.0073543568615561,0.0923024866090495
Lratd2,1.86177170900194,3.3514367839566,28.9014629671024,7.61553721346532e-08,6.91715783491231e-06
Gm10419,-5.21601147530656,-1.96370471315416,15.6171298631544,7.75488773166872e-05,0.0029872201271917
Serpina1e,-5.5188454927269,11.1395121973541,31.0141000363874,2.56160736633476e-08,2.59176299735617e-06
Bhlhb9,3.83958910197322,1.19619816589511,45.0595066888462,1.91137107727448e-11,3.3950197823677503e-09
Mup14,-3.44148344008028,11.3391505858301,46.1811299256105,1.07810348549387e-11,2.00401887431454e-09
Mup11,-3.82348756640163,11.4655713643474,63.469018530363,1.62908945864669e-15,5.20852481718521e-13
Mup7,-6.02912990411467,12.4813289079589,84.7307361728516,3.41894018052233e-20,2.02426584169741e-17
Ccl27a,-1.8685846451546,1.91762381817408,4.2468159266931,0.0393239935732092,0.256899616371607
Saa1,-2.50242258949577,6.41301035382491,6.50537087141345,0.010754912934986,0.116798942473431
Cib3,-2.53382393044035,-0.635280011407057,4.19992816325214,0.0404256918083136,0.260793022295279
Cyp2a4,8.51329629043365,8.54001093747207,71.8514718945396,2.3202039110007502e-17,8.831138028870951e-15
Tnfaip8l3,1.97503487847327,-0.494263273346161,4.72443277660079,0.0297369898777135,0.21987766891079
Sult2a3,7.04657788765355,4.04813809419021,29.8673814803383,4.62630771366845e-08,4.37610385270437e-06
Sult2a4,4.73907737397641,-1.25828106061946,10.2482661916766,0.0013681312835396,0.0285894728087119
Zfp872,-1.79389655248944,-1.12283791303665,5.56278348950008,0.0183462220414482,0.163669272508413
Rdh16f2,2.60733083186661,7.23083773390459,26.6656856339056,2.41879167829918e-07,1.9727961106781e-05
Ism1,-3.42935138265561,-1.55921869549976,10.2900334287339,0.00133750666601,0.0281333967932069
Slc22a29,3.56912482997592,1.90273939515589,28.3043482721102,1.03662866341521e-07,9.20641434075307e-06
Cyp3a41a,11.4081152070193,8.53647417761758,157.725151843655,3.55383189722972e-36,8.115936672730619e-33
Cyp3a41b,10.7484497452862,8.37717974250518,112.276471348951,3.1080227777177597e-26,3.10530325778726e-23
Dio3,1.56292388836449,-1.49377026333936,3.91944838716001,0.0477305390701287,0.283043902880375
Igkv8-16,5.59393288855039,-2.55062823148185,7.62703425480775,0.0057499776650285,0.0796526368744774
Ighg3,2.50582689161221,-1.13162589057863,4.65257597238109,0.0310069834500037,0.225108568512824
Klhdc7a,-1.55842464897542,5.51016229237126,18.459431587576,1.73559737735231e-05,0.0008458920632425
Raet1d,1.59110792321346,3.71393779228333,8.05533494149715,0.0045369854557009,0.0670936628074333
Ccdc24,-1.67129378855803,-0.763729172336219,10.7221494348238,0.0010586062744818,0.0236023429621584
Cyp4a12b,-8.94369463640891,5.50533515274377,125.370284917283,4.22312267723647e-29,6.13734901075474e-26
Mup20,-7.14038601343506,9.5774323921205,78.5306193047008,7.87678296855762e-19,3.4231228192912e-16
Mup19,-3.50729023641566,11.5225470565613,47.9380540563584,4.39900187402409e-12,8.68178320470976e-10
Mup18,-3.09772342722901,11.1913154166899,38.4653933981006,5.57332435951415e-10,8.17386818451314e-08
Mup16,-3.05918093789607,10.4666827395071,37.6949537995793,8.27182665083721e-10,1.17020726407331e-07
Mup10,-2.28518136796475,11.9897222292334,28.7105440352418,8.40448870426968e-08,7.54798631609298e-06
Mup1,-4.45499892027086,12.0829139680547,50.7650518321559,1.04111086710374e-12,2.34411243965076e-10
Mup9,-3.30892400215637,12.4444432736986,26.4062686262932,2.76641218580567e-07,2.21119326011447e-05
Mup8,-3.56408635413252,10.8432835800872,50.9881273465291,9.29263408195281e-13,2.12217212048711e-10
Mup2,-3.28865041376604,11.4649778135915,43.7140696620643,3.80029845233463e-11,6.3949022167390905e-09
Sult2a1,9.9597746726907,7.08993232114583,82.7092599624282,9.505490253657981e-20,4.85770508481341e-17
Sult2a5,10.6511562207545,4.43690971629951,93.8600070838941,3.38647884498136e-22,2.35375003547269e-19
Xirp1,-3.09752784115075,-0.528597674480507,5.49243911450525,0.019098880302676,0.167939879273145
Slco1a8,-1.87904754963808,-1.93718642511802,4.54480624281303,0.0330187588744246,0.233659973159164
Nat8f5,-4.68030353364185,1.22543988824996,55.2314518498292,1.0714056852748e-13,2.8627112799824098e-11
Nat8f6,-2.97984166382127,-0.358755301915881,10.5616358127975,0.0011545897438983,0.0251157340547531
Zfp36l1-ps,-1.62265427577111,-1.22492340319528,6.07487610715271,0.0137117917553688,0.136401184194975
Mup-ps17,-3.83056946523132,5.10328605257108,25.9849331722992,3.4409231498362e-07,2.69640183692557e-05
Gm15653,1.621334429716,-0.661328106504181,5.7707769039921,0.0162948292422587,0.1518887115258
Mup-ps10,1.6612596326236,2.1139206207167,5.38772293209036,0.0202789168810153,0.173915646598665
Sult2a-ps1,7.23221240166252,-1.19088268858366,34.3164811755782,4.683983094703531e-09,5.50574659940666e-07
Mup-ps19,-6.48796171865847,7.36855098053236,31.1450358164405,2.39450935490939e-08,2.46888258895369e-06
Cyp4a30-ps,-6.52627762785862,-2.03843500362374,15.4197033665514,8.6086003146157e-05,0.0032688143617445
Mup-ps1,-1.86210749880662,-1.16763766238163,4.1051646041134,0.0427524296452008,0.267596061201324
Gm13226,-1.69463407170816,0.137873420146736,5.02725024730458,0.024951483103054,0.196780665459014
Gm11702,-6.65774396215715,-1.22313582146744,14.7070705285479,0.0001255745835539,0.0044216636402941
Mup-ps20,-3.39129604898471,-2.64947459871486,4.59258445645135,0.032110560717509,0.230291352009914
C230037L18Rik,-2.01249607031668,-0.629145899823981,19.0327451291678,1.28494398781028e-05,0.0006419098309104
Gm15611,-2.25365577890642,0.943259489064896,9.31372591377973,0.0022744348388822,0.0409911108617486
Gm15962,-2.43559724884401,1.8820855417756,29.2083716242642,6.4997763414869e-08,6.00609390722599e-06
BC021767,-2.42691482214525,-0.536972194068655,14.2213661697234,0.0001625147563271,0.0054350646331514
Gm12977,-1.75752265216859,-0.813102568479267,18.2134686019473,1.97477391943328e-05,0.0009367577411293
B430219N15Rik,-2.47230881325581,-0.636406078392259,14.0591588832609,0.0001771490018567,0.0058389772034694
Gm13166,-2.51629965096673,-1.7574956402821,6.08598106407673,0.0136258681793339,0.135884671687356
Gm11695,2.31730247228012,-0.189913293180303,6.57338418891301,0.0103514934914099,0.114214701822204
Gm16063,-3.4863544684944,-0.638496768302169,21.3377746653734,3.85068513523905e-06,0.0002254837090546
Tsix,2.98468861014384,-0.560106027893842,19.6165995000866,9.46433539176886e-06,0.0004976870578053
Gm16731,-1.57588164417654,-0.437214568973419,8.20171887683737,0.0041850722569044,0.063131788526184
Gm12718,-5.0431283489724,0.898452461400295,22.2040927310044,2.45150661518013e-06,0.0001495793311078
Gm11454,-2.97001462311493,-2.04466572927289,5.62025908338493,0.0177540241651429,0.160166947124139
Gm13773,-3.06796680297149,-0.509864733594235,24.808518519447,6.33170326289247e-07,4.64305542938527e-05
Gm15564,-2.05598195047062,6.65846724583443,26.324767558617,2.88564290327548e-07,2.29501927620705e-05
4933421A08Rik,2.19790194432858,-0.604073261424113,19.306259709512,1.11340730355035e-05,0.0005650453699859
Gm13522,-1.57275399272804,-0.277083562631596,6.41340330094377,0.0113262125101728,0.120868379965035
Xist,10.651792790402,6.85204035650476,262.811687198991,4.18454168234823e-59,1.11490138890031e-55
Gm15408,1.86187743470843,1.75190441464493,16.1428742242443,5.87391413227407e-05,0.0023475097829633
2810408I11Rik,-3.40913809583196,-0.910813092857067,17.3781921234204,3.06320539434954e-05,0.001373558127452
Hectd2os,1.53531578141405,3.43198242071418,11.0963327536114,0.000864985982735,0.020485430992596
A230005M16Rik,-2.27109467726803,-0.530030029086759,6.50537081823217,0.0107549132566552,0.116798942473431
Gm13855,1.98396438260233,-0.572462775975573,8.85772558863722,0.0029185099674968,0.0490071854107052
Nat8f7,3.53797470174623,1.92403992797498,15.1310516471125,0.0001002999015205,0.0036859637372598
Rdh1,1.97653023336226,-0.937487839468433,7.31725102640085,0.0068295799281302,0.0881887437246285
Mup13,-2.89299396245333,10.6465060009937,40.6301308117136,1.83948203144867e-10,2.94059597547384e-08
Ugt1a5,3.03754676817428,4.76853513858476,40.97829756169,1.53929050911487e-10,2.485565462496e-08
Sult3a2,14.0614323871301,3.6093550622776,80.3540644607111,3.12987242910923e-19,1.47159237211001e-16
Gypc,1.69524362873245,3.7923535149806,45.5455913612588,1.4912695846988197e-11,2.70902677056765e-09
Gm8893,-1.82033634135395,9.751020849997,6.70824494642136,0.0095968130870117,0.109036712159894
Gm17300,-1.69909169625832,-1.12062421645087,6.91938231828154,0.0085266422946653,0.101658849275256
5330438I03Rik,2.15155803790516,0.122715532368993,17.2694536991473,3.24359482372764e-05,0.0014403363014475
C2cd4d,-2.46363874650723,0.504992804280953,31.1331077306685,2.40926863428485e-08,2.46888258895369e-06
Cyp2a22,3.53797664149308,6.76786535552764,34.4398406559325,4.3963151269326e-09,5.20588841623293e-07
Cyp2c69,3.93270503955786,6.56924348199842,31.0248657181091,2.54743834799485e-08,2.59176299735617e-06
Serpina4-ps1,-4.73844663674794,4.56845615593041,14.6920128555723,0.0001265816364606,0.0044278644211381
Fam177a2,1.5283261538195,0.575230104614904,20.3189898679269,6.55468011484019e-06,0.0003638302649855
Vmn2r20,-3.43547027180804,-0.110433183079604,31.7896902640144,1.71802273379702e-08,1.81882857102511e-06
Sult2a7,3.52417822937901,4.60357437610291,27.1644420590696,1.86864058323892e-07,1.58053377585489e-05
Rpl31-ps14,-2.03972972411184,0.127660873282305,4.76152139592412,0.0291028128479253,0.217096391127827
Mup-ps6,-3.54845615455593,-1.59829673063867,9.14296058548504,0.0024967677556838,0.0439090531819158
Gm21451,-1.55302544554481,-1.40450687974469,4.50146240504063,0.0338658790977283,0.236821929186211
A630076J17Rik,-3.31336654027415,-1.39132379516744,9.75218680119052,0.0017910952377209,0.0343726872391439
Mup-ps7,-2.56315404360534,-1.45062312752572,5.25621838136459,0.0218684855089012,0.181416507184896
Mup12,-4.74723958733397,12.0681767827511,49.9703975133507,1.5608305997270099e-12,3.41800520099124e-10
E030018B13Rik,-4.14448752849346,-0.714497608824158,4.42371324387151,0.0354428274810633,0.243168935186252
Hsd3b4,-4.57415058921519,-1.69796440715933,9.17826132782812,0.0024490656709525,0.0432605125036987
G530011O06Riky,2.65633880690753,-1.84543207625511,4.47004374117344,0.0344941085823663,0.239644858669147
Hsd3b8,-4.27386354470715,-1.62963769299178,7.88333772888033,0.0049892314482603,0.0719187140954826
Fmo6,3.52594113473731,-1.02542940671906,4.69515716621437,0.0302477324839933,0.222317357006491
Mup15,-4.80203100707569,11.8901601162982,59.4710705673067,1.24105164311461e-14,3.67397251237595e-12
Mup17,-3.49301823710807,11.6750401374813,30.032918740681,4.24773743373256e-08,4.04192444140766e-06
Cyp2d12,-2.248194599326,1.00335529019676,11.0594152601607,0.0008823796723069,0.020713247344346
Mup-ps8,-4.3836814178821,0.139182795181806,26.0473210791187,3.33150787093855e-07,2.63650914974375e-05
Pvt1,-2.22581224310985,-0.348699748559415,17.1162285732879,3.51605802153124e-05,0.0015315450553732
9430037G07Rik,-2.46482123608144,0.157297410532462,19.4218236367341,1.04802604610513e-05,0.0005404433668721
Gm17276,-2.34751136986451,-1.45523698681539,11.680773705453,0.0006314926712961,0.016074907393854
1700028E10Rik,-1.87476243893254,2.30556808681133,27.2114302968612,1.82377260111571e-07,1.55078876603382e-05
A530083I20Rik,-2.91942401837603,-1.46600018015197,7.0750697426113,0.0078163779271883,0.0955295241162336
Mirg,-4.71231236823642,-1.77868384447456,13.3290021994382,0.0002613325413164,0.0079272523823249
Rian,-4.04017912820224,1.73803752895222,20.6748631925731,5.44258268991104e-06,0.0003129680823054
Gm2093,-3.44370683571705,-1.68494270861515,5.84228062943981,0.0156455344827263,0.14834490761617
C330002G04Rik,-3.36032667522933,-1.53110442582162,5.72175913255629,0.0167559345098392,0.154832583279936
Gm27000,-3.99661120096506,-1.3452510114859,16.276895107183,5.47272140381833e-05,0.0022148588445934
Gtpbp4-ps1,-5.43309147677193,-0.51400300655205,24.8170728542593,6.30366644659697e-07,4.64305542938527e-05
Gtpbp4-ps4,-8.39209494071375,-1.67293151013167,30.0646990632869,4.1786906143387e-08,4.02412940727822e-06
Gm17767,-2.23132177551709,-1.29473416105286,23.5799883185169,1.19827253215916e-06,7.92720108446743e-05
Gm29650,-6.69185102653827,-1.17776292993323,48.8483011320928,2.76544857620314e-12,5.74135856353031e-10
Zbed4-ps2,6.72897791301824,-1.80426015579224,25.9687348919124,3.46991589332223e-07,2.70585734003167e-05
1810053B23Rik,3.31377156618921,0.355369895062611,16.5453715142826,4.74997826192213e-05,0.0019825888379918
Tmem167-ps1,4.50580754993933,-2.03891994327963,9.91581492312917,0.0016386456543908,0.0324016444429356
Kat6b-ps2,7.5459361623993,-1.67571542308504,26.7551361917075,2.30937088493305e-07,1.90296922507937e-05
Rpl7a-ps10,-3.206363741155,-1.3441007650657,10.1889600621189,0.0014128397223752,0.029142781679858
Zbed4-ps1,8.07806208475702,0.409916539908211,32.6394804247433,1.10938223629675e-08,1.21469756366027e-06
C730036E19Rik,-1.83391414209878,3.17188327447612,11.2350142175517,0.0008026849120274,0.0193832643559989
Gm7694,-1.66768925080407,2.77380113023801,23.8075037656665,1.06466600689615e-06,7.21175880772962e-05
Gm37273,7.40879328893731,-0.995295682144574,48.2764887422422,3.70163943008012e-12,7.49043138345074e-10
Gstp-ps,-4.29718767164885,8.01702203032669,116.54384331551,3.61303081817684e-27,3.85052737729166e-24
Gm37416,-2.21827513747393,0.084076526347472,4.04070969032806,0.0444151399996179,0.272770045345329
Gm31121,-7.0517437256569,-1.38256819462713,25.2454163736418,5.04793923704779e-07,3.77085778707691e-05
Gm42944,-2.01122453132891,-0.580399901313868,15.1527976640084,9.91512863851578e-05,0.0036690566299841
Gm43444,1.54062026329663,1.83806334731043,7.05235974387033,0.007916089959107,0.0963797517793493
Gm42427,-2.06280638804341,2.18704958684571,4.95167563587842,0.0260653935713703,0.20158750925589
Rpl21-ps10,-2.44058607956989,0.702519033262411,9.13668313943624,0.0025053487440369,0.044011543980411
Gm43305,-4.14379254771868,2.02871849573922,7.63402621228371,0.0057277300639431,0.0794358065138044
Mir703,1.55555243852302,1.50274664955576,5.73491935095202,0.0166308317574887,0.153943530095665
Tmem217rt,-4.6614133668077,-1.88699870108145,18.0673502919623,2.13226625177947e-05,0.0009976868736348
Cyp3a63-ps,8.2013091039955,0.146543049714782,44.0105445382287,3.2661160598819295e-11,5.55448205673113e-09
Gm6135,3.16260451062072,2.16551571151841,30.5202278656229,3.30403502175493e-08,3.24038673974076e-06
Gm43449,1.96501953060389,-1.0767268106135,6.62474661496361,0.0100571449370198,0.112193662919189
Gm43637,2.08767123556287,-2.0590775348504,4.02625654643269,0.0447972374394802,0.273846997712426
Gm44117,-1.90362525429387,0.021816068984784,18.1869470834162,2.00246557502036e-05,0.0009442895186511
Gm29920,8.71074380067717,-0.559283272756221,53.4833294472167,2.60796524700489e-13,6.46817376706838e-11
Gm42375,7.45728292615377,0.537558043878241,86.1815876483239,1.6414890323478e-20,1.00926321811969e-17
Rpl15-ps5,-2.99789722728874,-1.71300092558318,4.18067655321662,0.0408873755793598,0.261554856347197
Cyp2a21-ps,2.56252738043338,3.05894604323477,8.62000151136186,0.0033249156953357,0.0535807482919736
Gm44662,3.28688098421814,4.04835642717381,11.6913139057869,0.0006279254208093,0.0160351689729361
Gm45225,7.05663067112384,0.662346335668619,38.3809486791964,5.81977751454265e-10,8.45772394067989e-08
Gm40457,6.05783083021371,-1.79988963033515,15.4446904832863,8.49552792371091e-05,0.0032335597473438
Gm45792,-2.44005883868362,1.14726931628712,19.0642770283072,1.26388666962724e-05,0.0006333696645975
Gm45104,1.74809952335677,-1.57198659032781,4.55119679339375,0.0328957454939737,0.232995741013143
B930025P03Rik,1.55648216532373,1.71802980760375,4.63579949528423,0.0313115522389162,0.226661581749838
Gm31105,-2.92494066009891,-0.997268937732857,13.360780864103,0.0002569413016649,0.0078536589835858
Gm45253,-1.81519317709257,-0.60804531838233,9.1263284792172,0.0025195685619377,0.0441642796394039
Gm45548,1.56325793478172,-1.6004862213161,4.43562699506909,0.0351962898123963,0.242207442505797
Gm30931,-2.00791335516185,0.267582800252064,35.5721961657496,2.4577055556984903e-09,3.06944382917157e-07
Gm38416,-4.25894198119494,0.883603899185559,29.4567949347607,5.71772208698444e-08,5.31415728386821e-06
Gm45301,-2.19703949945537,-1.95382345654852,3.8931171382593,0.0484843570994602,0.284838768904133
Mup22,-2.34349090723944,12.1591927515095,32.8917634742215,9.74352072662395e-09,1.08166612733202e-06
Gm45724,-1.90866455126791,2.17928512442422,30.0336413797,4.24615477896158e-08,4.04192444140766e-06
Gm4316,-3.63485404307459,-0.217743308670276,10.366745411258,0.0012830553689078,0.0271611321510911
Gm39157,-1.55897026949761,-0.642753197219258,9.30347556606267,0.002287195409296,0.0411618654154296
Gm45875,-4.91784467372261,-1.95396409502373,20.1288883373411,7.23949165033606e-06,0.000393393213696
BC049987,-2.11052133357741,1.56971651951608,7.16597381688783,0.0074299344857992,0.0927929161640527
Gm33699,2.0669327273502,-1.74663188914274,5.53404065091852,0.018649987538911,0.165357016526362
Gm47140,-1.57701986272588,-0.904447782253517,7.77652705910006,0.0052929454400099,0.0748646146379528
Gsta13,-2.35052542843945,2.84569877104847,6.75366515658865,0.0093555308973488,0.107363615883
Gm30906,1.57173994669284,-1.2739047432868,3.90053516697913,0.0482707289694112,0.284114828168265
Gm34921,2.01269658991871,-1.05458938895514,5.66727981068983,0.0172842379158676,0.157618840458106
Gm47935,8.75304092956607,-2.02785058394608,31.8863293963221,1.63463557687491e-08,1.74208562212815e-06
Gm47761,1.89901923706883,-0.701664973387238,5.50516771203645,0.0189603618581048,0.167181657288286
Gm35696,-3.90912614144277,1.77860880556374,19.1083500221656,1.23503366466042e-05,0.0006208568604799
Gm40787,-2.95442065176288,0.77541759525117,20.3284117516548,6.52248341957731e-06,0.0003633045991127
4930459C07Rik,4.71287359779395,-1.72645965355955,12.2762702674239,0.000458754292796,0.0124510120961582
Gm32872,-1.76736318184226,-0.0327251538355416,6.22783328957775,0.0125757520963206,0.128951874927377
Gm7086,4.65248754137941,-1.41102966549981,7.34930860749576,0.0067088551588454,0.0874605248651037
Gm48199,-2.86368952727048,0.675238206645562,5.40282603949908,0.0201041729277462,0.172971537229238
Dio3os,1.55558114407254,1.32267324584425,5.61084768038184,0.0178496261292228,0.160576321497893
Gm47451,-1.57443697828144,-0.0331978058844779,4.0596188431704,0.0439204119486918,0.271433277443827
Gm30551,-5.04777587237614,-0.754031922718379,20.6521781418346,5.50744967749815e-06,0.0003155630485465
4930455J16Rik,-3.94633502387399,-2.00029474813567,15.8300760801691,6.92922884911325e-05,0.0027083289090935
Gm33447,1.70374765563685,-0.590374749527745,7.78834300572766,0.0052584400163139,0.0747877420825581
Gm30177,1.61932909378588,0.553855677887241,10.9238649402763,0.0009493334903158,0.0219227017807945
Gm40923,-2.56222605290268,-2.45130326567854,3.88484006068224,0.0487239030715157,0.285416018505405
Gm35164,-1.51365835645755,-0.527682144554422,4.39540375015513,0.0360359261947858,0.245465507406107
4930402D18Rik,7.35483040168163,0.30777405914686,28.9080184370734,7.58980691203799e-08,6.91715783491231e-06
Dreh,-2.38717697422308,-0.739043124902494,13.0032507642794,0.0003109506833244,0.0091544339293283
Gm49832,1.65629945439443,0.789114265551573,22.6894978511051,1.90405694122381e-06,0.0001203093053849
Gm6883,-2.04525525103274,-0.893267753329084,4.69820431965703,0.030194148170553,0.222025599197084
Gm29863,-1.85539160253936,-1.17918652670224,7.68446497109088,0.0055698190165993,0.0776823041935813
Gm46620,-2.58209908455351,3.19537017105725,5.91064173371517,0.0150496884661989,0.144815874165537
Gm54639,2.42195982432698,-0.618853314509344,22.3396143141935,2.28445147062719e-06,0.0001420982148227
Gm50136,-4.86500019389596,2.10786799744643,31.9943162323977,1.54624326990626e-08,1.65894261159205e-06
Gm53019,-3.95681247524875,3.06150419169453,60.8762925317527,6.07763499744509e-15,1.86840525132995e-12
Gm56821,-1.63333629685479,0.846720734268678,10.3868152341647,0.0012691834895884,0.0269787650150149
Gm52113,1.74913372709219,1.48144191641226,6.60651708274132,0.0101606200200483,0.113073865925067
Gm33459,-4.91107139076576,1.30398403056143,16.4418380257778,5.01657035143236e-05,0.0020775879180828
Gm57428,-2.51649905105768,0.465543997867499,22.6011434649729,1.99365914302773e-06,0.0001254749411828
Gm57438,-1.56221829292255,-1.14788144871502,8.16182538473005,0.0042781291327734,0.0641558839742182
Gm56542,-4.23030177055224,2.52189404013598,10.2567126782168,0.0013618813975333,0.0285334679173891
Gm57147,-2.59832143605321,-0.470995484891648,4.2459116619504,0.0393449400453637,0.256931458972706
Gm56855,-1.67615239061326,0.20782058176956,14.9952916258683,0.0001077797558146,0.0039069550486479
Gm33887,-2.28666018558517,2.34330937742675,5.86602799271495,0.0154358416589181,0.147054448605164
Gm32304,1.75333875826131,-0.567832469989934,5.00568891788738,0.0252641465937356,0.197782883177011
Gm34833,2.26406603824174,-1.31970053050091,8.74393823142203,0.0031063291721241,0.0510882491209633
Gm57407,2.65144948083147,-1.83162664108457,4.27911580909065,0.0385834143636621,0.254187831338855
9030619P08Rik,1.79104905564834,1.87349237080117,7.50549434958327,0.0061511054803414,0.0829102632451417
H2-K2,2.40086343474653,1.30195035235541,6.66783083039863,0.0098168598106292,0.110671594451847
Gm4956,-2.63168746583741,-0.101904243780598,5.61870376653721,0.0177697866960498,0.16021873103387
Gm56257,-1.98032621034455,-0.859091503841562,15.052294021874,0.000104573079863,0.0038036552784908
