V1,SnellDwarfMiceControl.M-SnellDwarfMice.M_logFC,SnellDwarfMiceControl.M-SnellDwarfMice.M_logCPM,SnellDwarfMiceControl.M-SnellDwarfMice.M_LR,SnellDwarfMiceControl.M-SnellDwarfMice.M_PValue,SnellDwarfMiceControl.M-SnellDwarfMice.M_FDR
Slc19a3,-3.49924024262371,-2.54802152064415,9.30085024785978,0.0022904753128542,0.016943793776626
Susd4,1.96278381042306,4.8017796436599,13.1841704660654,0.0002823237584535,0.0031018746409891
Capn8,6.43261688287232,1.25448856872118,38.2135920164985,6.34091959813227e-10,3.39508702657442e-08
Slc35f1,3.0100052293938,-2.40268666012551,5.08690741541767,0.024107144824176,0.0976626500657062
Cyp3a16,-4.48602672210701,5.93774206048597,38.0338614845821,6.952743255417761e-10,3.62040891469408e-08
Fsd2,-2.99830107015229,-2.12032839646087,4.64514718138011,0.0311414665852265,0.116641866174187
Mybpc2,-8.39394408513324,-0.418987203432908,12.3616999873711,0.0004382314754408,0.0044980832507759
Scube3,-2.675610815023,-2.0596296873432,4.28074791948214,0.0385463833336543,0.135280457513018
Elovl3,10.5491959206058,6.664962969648,100.03439041499,1.49773702136598e-23,3.9250531186158305e-21
Alpk3,-4.85326994555145,-1.99559220739119,7.33199856534139,0.006773769395386,0.038589463849654
Degs1l,1.52381927157247,2.9873817952069,12.6764581214035,0.0003702883345681,0.0038866902931094
Vill,-4.53259191436983,-0.410710526618003,29.3708980809283,5.97684842664796e-08,1.96192810982329e-06
Ralgps1,1.54782489584789,1.98773616693627,23.8940446547412,1.0178615442348e-06,2.46256836798337e-05
Shfl,1.6878943678826,5.40013508702847,41.2245921981632,1.35704394548674e-10,8.064574168234611e-09
3930402G23Rik,-3.0998383100009,0.0955398832926723,11.1847151501005,0.0008247391667923,0.007499590625906
Prc1,-1.7860259148458,-1.0268448457542,6.88078499355078,0.0087127288860792,0.0465358115512404
Nexn,-1.51319111965821,0.23550659078057,8.22192462191505,0.0041387282989633,0.0265816434661422
Whrn,1.6498653000809,0.628645703869847,9.64374210296762,0.0018999776520396,0.0146379912717375
Tbc1d19,-1.53708831240696,0.265765462643598,13.1919041679122,0.0002811610741582,0.0030933523272491
Orm1,1.8149125659283,8.98469631152646,35.4323907229862,2.64058903749003e-09,1.19244226986767e-07
Igfbp2,-2.96698856220589,9.77551338243128,75.3422270908577,3.9580348371457196e-18,6.14302377734092e-16
Ppl,-3.02490282159782,4.31598459202872,36.7383599671252,1.3509483507516502e-09,6.56421286781639e-08
Micu3,-1.54011795359219,0.773534446827218,24.6094252791546,7.02075029386961e-07,1.76191074093877e-05
Tspyl4,3.68526269734997,1.94776192183896,47.5640506989241,5.32358241794537e-12,3.78234615703443e-10
Cdsn,-6.89233325683508,-2.14993126807256,4.33031569703968,0.0374393012157594,0.132559173695488
Cyp7b1,4.8220060983891,7.41244058807688,121.274628682009,3.3273153976043097e-28,1.24925110350595e-25
2210406O10Rik,-1.54524978871978,-0.554862302438988,11.4699167066078,0.000707318506718,0.0066278978009347
Rcan2,-3.52446637000841,3.38331353030575,73.5348490512731,9.88749758139627e-18,1.47770232633323e-15
Prex1,1.51901567671014,3.61814169720977,26.2857767871857,2.94449211490719e-07,8.24354657599059e-06
Kyat1,1.63815812476725,6.34762058411872,56.7977291115449,4.83023853469001e-14,4.4633637696852295e-12
Sdk1,-3.74713630429169,-1.25223718583924,25.1501137787494,5.30365244413897e-07,1.37537241398524e-05
Slc39a5,-2.54851943786284,0.618029967349925,24.4888953364476,7.47393543964155e-07,1.86393653569594e-05
Txlnb,-8.03531059209248,-1.43944698643167,9.06367340132921,0.0026073763250486,0.0186854943813209
Disp2,6.04023542265185,1.18555000187161,11.9069361421363,0.0005592530955024,0.0054881645087184
Bmf,2.42153565450452,2.93915448152002,13.3959069049136,0.0002521739835066,0.0028210310009356
Gramd1b,-1.98774345667982,1.45163555745061,14.8077937886141,0.0001190425032967,0.0014984357934656
Sdr9c7,3.33777565845707,6.28050271320316,69.6166370937765,7.2026795788797e-17,9.59516964566425e-15
Fmo2,-2.99609855050486,5.40075967850093,22.3281950808607,2.29807593837544e-06,5.06717820011997e-05
Gbp2b,-1.52084384547466,1.66360635634866,7.23503864957345,0.0071494271177412,0.040172492760707
Elapor1,-5.08717176115134,0.643643274689048,90.8707736396093,1.53368360063086e-21,3.40520361662291e-19
Large2,-2.85010058019757,-0.208009004253574,29.3780431553739,5.95485227029834e-08,1.96192810982329e-06
Rundc3b,-1.84380436999593,-0.930103628315335,7.93540917420863,0.0048476664164859,0.0299670515599164
Cyp2b13,-10.1700013075035,7.26814162284919,61.367312457818,4.73608448285334e-15,5.0139765922446e-13
Abcb1a,-2.11521571382942,3.30215019254201,23.9496658173077,9.88874557285128e-07,2.40977876109147e-05
Ildr2,-2.50689114618234,5.67772167541451,38.9686462773735,4.30667067653946e-10,2.42417033222394e-08
Pck2,-1.56590597959896,2.05069353870781,16.0687118934163,6.10850014415046e-05,0.0008498736580016
Cyp2b9,-5.73339678574287,7.99381463997744,38.0757649628983,6.80501416504267e-10,3.59026258885717e-08
Clcf1,-2.94509820552797,-0.305202728939267,29.9646146132485,4.40002992141641e-08,1.49023047296107e-06
Mthfd1l,-3.53288586258101,0.489395316441326,30.7477061815029,2.93850998440339e-08,1.03927036749276e-06
Apobec2,-7.13966871783556,-1.25611139168412,8.85978531873176,0.0029152185744832,0.0202444327244524
Cyp2s1,-2.10252728987044,-0.517480108203836,7.44180659386345,0.0063725889330395,0.0370040707168799
Myh6,-5.64267579509151,0.961966849293083,4.06289947735411,0.0438351713718909,0.14808728857799
C1qtnf4,-1.74709433102959,-0.410621854736502,16.4798860103654,4.91689401164351e-05,0.0007132619570792
S100g,-7.22801699958405,-1.14355812294254,26.1544055526311,3.15177200103886e-07,8.76247429714909e-06
Gm11639,-5.01721133893113,-2.58217029285496,16.6784533000748,4.42810970059499e-05,0.000650622809501
Dlk1,-5.13014302218558,-0.802356749817743,7.53803657999536,0.0060409837089716,0.0354389598427968
Grid1,7.90291410606434,0.553689054556795,47.6554317119573,5.0811260519646e-12,3.62620004762081e-10
Pde9a,2.19010038979698,3.10783860215745,35.8383792392315,2.1438291209735203e-09,9.90498622193139e-08
Nbl1,-1.63124088143613,-0.0635743918983774,4.42874807590199,0.0353384193216845,0.127435139020178
Dmxl2,1.63868796906798,4.25467854704058,30.377072875188,3.55707620562495e-08,1.2308099615394e-06
Tox,-3.76486754339536,2.19153680804869,82.9017693743074,8.62339573945213e-20,1.62180710930449e-17
Adgrf1,2.79790423472464,1.52298076768894,21.2182208246652,4.09849630648501e-06,8.36763243364871e-05
Inhba,2.03287293886509,2.87593520199437,25.0213332175398,5.66994895460972e-07,1.45256096135242e-05
B4galnt3,2.28976761381951,0.412749156624833,20.2009793158564,6.97172353770444e-06,0.0001320497304191
Mfsd6,2.01865413024173,3.1716235384775,67.1168994648665,2.55875576693737e-16,3.1956460695516304e-14
Cacna2d4,-3.50458708378521,-2.93601197899498,7.05986581864771,0.0078829901784529,0.0433049762861678
Gpr12,1.82975846688917,1.07675211961457,6.81814628825208,0.0090236183431808,0.0477338063646888
Smpx,-6.42149725535643,-2.58304148505304,4.65564895440171,0.0309515305791621,0.116079521424338
Serpina3a,4.70227392850228,-1.54774664108256,10.733998185116,0.0010518493217955,0.0090792998154554
Serpina5,8.02366868662734,-0.848168713021839,23.0078150501867,1.61344185039488e-06,3.66891627601885e-05
Serpina12,7.97312783533207,4.9850591237652,69.7350111976151,6.783135123247981e-17,9.11220151934808e-15
Mbp,-1.81863909559892,-0.116619377438848,11.985494806364,0.0005361625371976,0.0053236610681008
Slco1a1,6.47606693215001,7.30521239473761,76.3066410339979,2.42865770823925e-18,3.80632569842281e-16
Enc1,-1.52882993870608,3.18506181636428,21.2309857820301,4.07129145199233e-06,8.34405963481402e-05
Lad1,3.38180389906324,1.75776418012819,21.8145994622435,3.00306352731847e-06,6.35853954274345e-05
Oasl1,2.38733528278295,3.0758572491791,22.1245018669099,2.55527420128554e-06,5.56520618279981e-05
S100a10,1.88823394374148,5.23516683291113,24.1232366869729,9.03633075959232e-07,2.21556416446078e-05
Rptn,-10.6180837538269,0.329726083072682,8.69519187010663,0.0031905053116748,0.0217591373346559
Acacb,2.86458565789261,6.28345777667019,54.2062532931974,1.80511477836127e-13,1.50294608577517e-11
Lce3b,-7.53134652592805,-2.28102508155595,4.60722883468001,0.031837442300331,0.118306218645535
Sln,-8.27639628710294,-2.0228531851536,5.48333704906525,0.0191985741117081,0.0830379885686598
Slc35f2,-2.84635405725226,-1.0689029071648,5.72858059353172,0.0166909681190663,0.0753733944495461
Cyp2c37,-2.7814169240706,9.15396968037131,65.3675565133733,6.21537407917889e-16,7.305806619834831e-14
S100a14,-7.84888809984995,-1.3997363011793,10.3957745771484,0.0012630400609518,0.0105721485348068
Ccno,-1.50229376726742,-0.0869058083852493,8.07012799639274,0.004500093793357,0.0284117296131935
Adora1,-2.0896873088527,4.97099241204981,35.439416786558,2.6310809780176904e-09,1.19151446216971e-07
Mybph,-4.24238305609149,-1.118412260208,14.3802326386178,0.0001493620589143,0.001820267331507
Gucy2c,-3.96012301276066,1.89852604792456,24.6205868825231,6.98020348933154e-07,1.75448951227129e-05
Bex2,-4.39158462930357,-2.44106988476199,12.8892476086423,0.0003304752586109,0.0035243345457998
Nmnat2,-2.2068913806764,-1.24564086790674,10.8540892263922,0.0009857783354991,0.0086490957581169
Nrep,2.51556751615995,3.73950697243351,21.8473191619861,2.95228785287414e-06,6.27596723617632e-05
Abra,-6.4298962934988,-2.24252462185172,5.87497799755143,0.0153575649301694,0.0709145098133125
Greb1l,-3.73536005580681,-0.922684265501029,10.1440189265274,0.0014477019115812,0.0117955977362575
Upk3b,-2.28165174243367,0.894947179293077,8.28466226824692,0.0039981340199903,0.0258914736287788
Onecut1,3.28454854747229,3.61979960152516,14.7978517660004,0.0001196717499753,0.0015051711999265
Loricrin,-5.40984789841857,3.36874958140897,15.8427551820284,6.88295485597042e-05,0.0009388303440916
Psapl1,-7.10025159917938,-2.04475366188171,5.33777631469152,0.020868076230011,0.0880668074479822
Sptssb,-5.24673392227744,-2.90598495965309,4.73926769222496,0.0294816180540376,0.112266113914208
Acot6,-1.79935679323646,1.05519997728471,20.7257099660656,5.29996017937863e-06,0.0001047282613443
Dpy19l3,3.89563364802256,3.82204356405986,132.019318631646,1.4817023892674398e-30,6.2332879986393e-28
Fam25a,3.73149443894861,3.85753811110149,35.179302294595,3.0070255353975804e-09,1.33528639469072e-07
Dmrta1,5.42680628982693,0.683962014836745,38.3798398107019,5.82308531028109e-10,3.14013801081807e-08
Adamtsl5,-1.67019764755483,0.387639497839515,15.6627361443467,7.57010571190711e-05,0.0010163807746534
Ncmap,5.49151205370432,0.965381240850008,27.9530951035154,1.24291991214548e-07,3.87316134806192e-06
Krt13,-13.0503504330478,3.44738010872001,13.9131809665127,0.0001914511501675,0.0022421524443794
Fmn1,3.82765461190185,2.31993942697463,36.7656187335256,1.3321903606384402e-09,6.49280338572138e-08
Tafa2,-3.40734275650878,-0.370642196394884,4.02068363519705,0.0449454915044302,0.150458021762861
Dsc1,-6.29919109140068,-3.02886162223478,4.55443708625955,0.0328335551907427,0.120911590250913
Ackr3,-1.93644319543782,-0.793898597327743,4.99256545652919,0.0254564406577402,0.10168582217757
Slc16a13,2.54355557407768,1.16758797856416,17.8730876178224,2.36136914424408e-05,0.0003832370268008
Slc15a5,4.77805665544426,1.39317400872028,55.1830220188245,1.0981318621376499e-13,9.387559330552109e-12
Serpinb3a,-7.74437780374359,-2.10185033839241,5.23935205228572,0.0220814967124269,0.0917107836957277
Zbtb7c,3.07850122493329,0.575100365640022,14.4490241267541,0.0001440044507234,0.0017653797156944
Serpinb1a,-3.68304058109745,4.43056897980211,30.0374944093628,4.23772620955276e-08,1.44136789757256e-06
Defb1,-2.35368607856282,-0.148436824972405,5.23242489887782,0.0221696038850763,0.0919811283952324
Klhl31,-3.49657215981403,-1.90272770284273,4.26685861084178,0.0388627132513027,0.136101868077211
Ubtd2,-1.52085639681411,-1.03443583537673,6.47275678802117,0.0109540483717785,0.0553449485686635
Poln,2.86804596856738,-1.14370781872062,16.8773102546069,3.98754098510041e-05,0.0005963033693902
Ldhb-ps,-2.7815391406926,-0.823290372399652,11.3646490031279,0.0007485522181594,0.0069129727091256
Nyap1,-2.82812954897591,-1.1394403378149,9.32263044585612,0.0022634082945262,0.0167590759593779
Lce3c,-7.71938773859711,-2.07105900088735,5.05034100254027,0.0246210923235745,0.0992667797943661
Hcar2,-3.67434554727005,-1.10272443979792,17.4089872305631,3.01397514988694e-05,0.0004751618022297
Sprr3,-9.17633774173246,-1.13796237549622,6.49834131143096,0.0107975178523546,0.0547444086228167
Krt14,-7.39283501982483,-1.41357515372277,6.48405193208828,0.010884657718108,0.0550291392415162
Smtnl2,-2.10228828754782,-0.378851274696482,7.8285027719131,0.0051428682858661,0.0313554128214553
Adrb2,-1.88380392042072,0.104134792944503,18.4090857009702,1.78206234394405e-05,0.0003005068420916
Slc16a5,-2.61910081431482,4.83286331398434,24.5222239228298,7.34576571661757e-07,1.83770595846398e-05
Ccdc149,2.46622002052596,0.694658818860459,22.6534683916428,1.94009689816009e-06,4.34375196274331e-05
Gvin1,1.56818141085946,1.88539576663214,7.59415915987918,0.0058557699694682,0.0345170865530678
Sbsn,-4.69224701649259,-0.448428441271485,9.29691058090435,0.0022954062345525,0.0169645696095962
Igfals,4.83129878275312,7.23511688320704,227.259590475854,2.36045363114515e-51,2.2196595145580298e-48
Fut10,-1.50899879080759,0.76573303470385,10.5721667055215,0.0011480308804956,0.0097827407545861
Chrm3,3.50992190671374,0.346672566392687,34.2720306379938,4.7921969384274205e-09,2.00544660360473e-07
Olig1,-2.42379908780349,1.48453831350248,22.1984043668419,2.45878054405871e-06,5.37702678212346e-05
E2f8,3.66604517580469,2.60330505162794,24.7359167222269,6.57474573418796e-07,1.65778998906512e-05
Scn4b,-4.436938550193,-1.08247924877258,9.40959117495191,0.002158533491951,0.0161395305904251
Ar,5.15271924850716,4.15310571568907,113.072803960973,2.0799560865498698e-26,6.78575061216046e-24
Gprc5a,-6.76245309679831,1.20711327023133,63.6325976215426,1.4992760279091602e-15,1.68784694240534e-13
Tmem45a2,-5.81946507739838,-2.85074194218262,7.36234183506605,0.0066603988630523,0.038148741033592
Ddit4l,-2.08089454760811,-0.401033120580952,11.2544639722392,0.0007943175706317,0.0072695875572974
Zfp445,1.82244460448597,6.09026043093696,35.6465606047853,2.3656518260885e-09,1.08049457405288e-07
Rnase2a,9.00525110118141,-1.23383413503545,20.3023271782356,6.6120113236384e-06,0.0001264692041927
Sfn,-2.16990994613741,-0.232976030169464,4.75867797984741,0.0291509300093766,0.111511549923401
Cmya5,-9.34998640936761,-0.491589907322984,8.58713786653462,0.0033854569271427,0.0228161527981891
Inhbe,1.96965676167752,6.55856194004207,24.5759762736375,7.14368048028711e-07,1.7899510369572e-05
Flacc1,-4.01247790131583,-1.65691708471878,14.273003688179,0.00015811642508,0.0019015411201938
Fbxo40,1.58055541686007,0.556051300030595,8.04950289268999,0.0045516142213902,0.0286352242987581
Sned1,1.5887934763001,3.26529680633722,25.7097363840313,3.9682000026418e-07,1.07518042783444e-05
Bex4,-3.78605575477761,-1.50596856635856,20.7154100617961,5.32854467946436e-06,0.0001050334343352
Arxes2,-6.2927478983593,-2.29148989281053,8.67896342537749,0.0032190402333501,0.0218976924129089
Ric3,-2.39201405845103,-0.168696655179064,17.4615185120509,2.93182451603072e-05,0.0004631239793801
Ranbp3l,-1.63890413665443,-0.341983906675228,5.05872999759616,0.0245021869662652,0.0988871398239624
Cyp4f16,-1.94880017368364,1.35712828516116,29.3533647042838,6.03117064653014e-08,1.97570274498834e-06
Bdnf,1.6614700096215,0.470102147704521,13.0555475711711,0.0003023874169469,0.003266301545869
Cxcr6,-2.48041691435469,-0.799621748354018,14.5947525568003,0.0001332851739505,0.0016568404282836
Gm5763,1.54580942270522,-0.243746208890388,9.65281112522982,0.0018906203752695,0.0146007040188687
Prss50,-1.77759087113199,-1.0088373510589,3.9554671294951,0.0467193495642844,0.154289562154284
Rapgef4,1.7388527250892,6.26166265732137,36.4853923993357,1.5381466656065701e-09,7.34025104134142e-08
Bmyc,3.34094439933588,1.04524758599846,24.4540522204591,7.61032776865878e-07,1.89204820699501e-05
Nrap,-3.47599510584718,-0.0895949555496768,8.29649253836197,0.0039721720799889,0.0258336626813279
Rd3,2.08266483321201,0.837808745836344,23.2326049600851,1.43542922582985e-06,3.30645123978617e-05
Rarres1,2.25720448493695,5.48520181149059,15.7217652220256,7.33749887873597e-05,0.0009915237284486
Pls1,-1.80459709636431,-0.268780333122857,5.25154351657514,0.0219273120619057,0.0912600912839429
Tsku,3.44496697985347,6.29839940127693,28.9133309824642,7.56901901794335e-08,2.41513648744197e-06
Cyp2g1,3.95038814333423,2.62859402935436,53.4211221726462,2.69186934352663e-13,2.1843768185592197e-11
BC048671,1.61448819899928,-1.02664973191738,8.51327095161209,0.0035256575526648,0.0236018264811138
Rasl11b,-2.56026704755417,1.69792461317982,58.4471582120454,2.08825012762544e-14,2.07346376026213e-12
Lrrc4,-5.22336268340511,-2.42836808954003,32.2782501588407,1.33600455209532e-08,4.99003943219526e-07
Glt1d1,-1.83859286756754,4.48671165267762,20.7173582871234,5.32312608529106e-06,0.0001050334343352
Grem2,-2.1905477146406,2.91468623730604,19.2337087309864,1.15653092546628e-05,0.0002051975957214
Bex1,-4.02464773116184,-2.53359884454352,16.2813643861872,5.45982810839633e-05,0.0007772111499628
Ces2b,4.24128272718465,-1.31710859285783,12.1954621282676,0.0004790590680841,0.004853129443849
Synpo2,-1.68279311714441,0.0505913971763537,4.59379592502118,0.032087874273052,0.11896028713567
Septin6,-3.13501319162401,0.0279794256413498,51.0647563851946,8.93685339494899e-13,6.803073255793069e-11
Tnfsf15,2.12149901220452,-1.7163682665187,4.05272290748032,0.0441001579316581,0.148482544823946
Ppp1r3g,-6.0015762590373,3.1128250664464,40.5319360147313,1.93428531930959e-10,1.12034366356823e-08
Krt78,-8.51279134630413,-0.787757109896544,7.13283877587211,0.0075684809303919,0.0419666098346326
Trhde,9.78025520728831,0.846929594437274,76.442363112348,2.26734836563728e-18,3.58869613594827e-16
Gp1ba,-2.00391761686513,-0.611712235870505,14.6080663268012,0.0001323468368781,0.0016464564469526
Phospho1,2.25083326398951,0.191448855165552,17.3382513475912,3.12826210619026e-05,0.0004883632620073
Gm9847,6.29822274666519,-1.73950148693322,15.4663199537533,8.39885687029028e-05,0.001104145772438
Adgb,-2.56898760530825,-1.3421399094694,4.43056584102401,0.0353008031129511,0.1273282126723
Olfml1,2.37390600327181,3.5412452513681,91.9867080919659,8.7260621509949e-22,2.0513945521441802e-19
Vtcn1,4.55415994790539,0.753346378218681,19.800002609685,8.5982559242158e-06,0.0001578090920832
Fam83a,1.72465437130315,-0.597569616763614,5.94449951686411,0.0147632825478725,0.0691955024837083
Nat8f3,3.98502571811573,0.504919596044811,13.7159763370491,0.0002126379255522,0.0024454891207756
Tacstd2,-5.61456895439592,-2.50347367191811,5.08985716249934,0.0240661737958635,0.0975556018930933
Fhad1,1.78002935293254,0.781293382590515,17.8933454020298,2.33636625792904e-05,0.0003799506714064
Gm11437,1.98203682375277,1.59403287490088,22.2961520911731,2.33674381384323e-06,5.13826500799145e-05
Tceal8,-2.89119448154139,3.02530815373323,44.543188736152,2.4880759475239396e-11,1.6368058476180102e-09
Ttn,-10.7388807047723,1.08470666103557,21.1090570831223,4.33872609734203e-06,8.81307184143706e-05
Wfdc21,4.68028366507893,7.81954210290453,67.2356513795442,2.40917849894212e-16,3.03252972315659e-14
Nlgn2,-1.56500398766462,2.11071591575056,26.5693595650013,2.54244158710548e-07,7.30726481260876e-06
Cox6b2,-2.20096042753021,-0.357688295861892,6.60922084717507,0.0101452041607931,0.0521650799982112
Cd209f,-2.26656374650977,-1.34223673110871,4.69498076038963,0.0302508376207181,0.114350884418255
Dock8,1.91035773653926,4.64426292880998,63.9636620087037,1.2673538313383602e-15,1.44713702484107e-13
Akr1b7,-5.31854327136353,0.502713555925986,16.9427440117165,3.85242837053964e-05,0.0005793501404651
Sema5b,1.71672139596081,2.25386581661612,7.88828511183362,0.0049756019348248,0.0305843180363179
Gm14964,-1.63317951589525,-0.526000230169792,4.93291116816087,0.0263498915009861,0.104084350268042
Gpr17,1.72296602292199,2.07529735107709,17.0088119861283,3.72067396761279e-05,0.0005628481084814
Lrrc15,3.09174251629334,1.17945124359023,25.6317367037027,4.13187558790349e-07,1.1101203890458e-05
Cx3cr1,-2.41339559192115,-0.332325587883764,7.38462983097578,0.0065783607739062,0.037838127873209
Actn2,-9.61575200542276,0.0738074275191148,8.28358954211957,0.0040004966760342,0.0258914736287788
Ccdc171,2.20796156518797,0.852482733548483,5.64096073430176,0.017545590084553,0.0778689070215613
Tchh,2.47815908043106,0.311335619331537,16.6899772680761,4.40129156514946e-05,0.0006475920992772
Kcnt2,3.42071758384592,-0.575351136151994,18.3017056315267,1.88538288098564e-05,0.0003144313767047
Cyp2f2,4.10405460443611,9.45907040415258,209.991805246162,1.37928390641105e-47,1.2249573626603998e-44
Aph1c,-1.90577318538527,0.524849596519295,14.3516927903218,0.0001516432908508,0.0018448779661662
Myh7,-7.22871510096,-1.78537581781895,6.95527573239525,0.0083572417885886,0.0451958278864606
Raet1e,2.05340239877449,2.96807237686248,13.8168654659375,0.0002015191474236,0.0023394953454721
AI854703,-4.530182585409,-2.35768599622225,11.0942264539732,0.0008659689787655,0.0078167024813926
Slc22a26,-6.61288293963819,5.8924353438213,66.4248082741186,3.63498357778167e-16,4.40218541472862e-14
Hhipl2,-1.65644166938766,0.130149164792127,6.25141243006588,0.0124094317072696,0.0607029300099182
Lgals7,-8.11361479237261,-0.015998666987966,6.19328471359722,0.0128235951080149,0.0621028659254773
Gvin-ps6,-2.46400170577027,-1.26287755388537,5.81443013125453,0.0158952029841033,0.0727665277502507
Sh3pxd2a,1.98484065105437,5.0861715432643,61.9317632832804,3.555675713287191e-15,3.86673686752442e-13
Plxnb1,-1.69983530379206,5.23809739885238,26.4844563221863,2.65667189985708e-07,7.58384946269916e-06
Lgals4,-1.67276433998472,3.97035895926648,20.7056376371733,5.35580834324261e-06,0.0001054408278018
Rdh19,-1.82790595761975,-0.0795374564346565,16.0844370476629,6.05798452245699e-05,0.0008435796217421
Iigp1,2.22517053066565,7.48178406710777,81.3015586753613,1.93773677413342e-19,3.52007500810191e-17
Krt15,-8.01463726445664,-0.738085226714981,7.08802354217445,0.0077600782528732,0.0427620168736405
Klf1,-2.43136221837019,1.87871968162641,29.2423825179713,6.38668127480598e-08,2.07515217193188e-06
Lifr,2.27555064497141,7.60952542406403,76.9012689657356,1.79721607217381e-18,2.9316628703847497e-16
Lce3a,-7.84010563392965,-2.28295878527081,5.26120544795573,0.0218059104989237,0.0909205230140309
Sytl5,-5.11861466118732,-1.61908433284073,8.14175267075449,0.0043257452032535,0.0274955716974992
Ugt2b5,1.53396318539568,9.08846313765115,72.1053334522786,2.0401161512962302e-17,2.9920455774882103e-15
Mtnr1a,2.96391750913649,0.755712813794576,28.4714359413084,9.50910845703223e-08,3.01015064938846e-06
Tafa5,2.45724730917949,0.850578449325536,16.2292546126182,5.6120755337278e-05,0.0007942133664092
Lrtm2,-6.6739308786041,-0.559926473235917,55.9223336729782,7.53912342086525e-14,6.62200148384351e-12
Smyd1,1.56280422915906,2.14855811187871,18.2214652111624,1.96650022281524e-05,0.0003264431210999
Spink6,6.39434162331972,-2.34100671438622,16.4658708330149,4.95337653116628e-05,0.0007175491770386
Ntrk2,3.31225416166811,4.24765883581182,13.7986327653192,0.0002034842568739,0.002355466567985
Gpc3,-4.3498955300918,-0.42616186182756,25.0814484451883,5.49590619073226e-07,1.41250090619045e-05
Kbtbd11,-1.79220762582974,0.108769394274072,6.58312990464981,0.0102949713499237,0.0527316283242166
Myh8,-8.34114033437717,2.86932308574749,6.44474691735206,0.0111280893952383,0.0559238092022257
Abcd2,-3.33862528087709,5.46744120749405,35.3598600987211,2.7407752239176204e-09,1.22705125001579e-07
Cyp3a11,-1.54446305327854,11.1964024127463,11.6794125416782,0.0006319548365694,0.006038511666108
S100a8,-2.55820796995825,-0.875672282319715,9.14133416393305,0.002498988134185,0.0180682154288021
S100a9,-2.69882472243222,0.0614515741235923,14.2031847094364,0.0001640925577683,0.0019575997227493
Unc93a2,-1.67324692869985,2.21145870193659,29.0736852819652,6.96770025890358e-08,2.2456785552184e-06
Ms4a4b,-1.77453326499932,-1.2657643761227,6.40372628868856,0.0113881094802232,0.0568907244221401
Myh1,-9.62563120900966,2.45487595494749,7.19945363154142,0.0072925780091893,0.0407619412779373
Fabp3-ps1,-4.7872442907978,-1.12134123898788,10.4355974279575,0.0012360955847563,0.0104055945328669
Lig1,-1.76701600361072,1.98975272120531,38.4765477238045,5.54156130242401e-10,3.02346071605973e-08
Med12l,3.47947633410948,0.253122994787436,17.9788583838089,2.23372070868874e-05,0.0003656035264117
Mpz,-2.13577793419007,-0.77151376071524,12.1979811782014,0.0004784126092656,0.0048496537550542
Myh4,-6.66061291321786,1.18806272645077,4.84245445770102,0.0277673466385935,0.10794961171317
Cfhr1,1.93060670368158,6.37732330163103,20.9241969964083,4.77820646488047e-06,9.59603122457025e-05
Ero1b,1.841516104935,5.59838838749745,44.9341575784873,2.03772151362977e-11,1.37447325387702e-09
Apol9a,1.50330364445741,6.33161071976858,10.3817296180322,0.0012726841472458,0.0106351953883282
Ugt2b37,3.72643277851053,1.86333725872807,15.5958090358228,7.84282284931074e-05,0.0010439247799257
Lypd3,-6.8473180777261,-2.04160672515358,5.20015231081605,0.0225849091278391,0.0931722212432609
Trim30d,2.1711539606737,0.72157346360028,4.71926991889997,0.0298264042354186,0.113228425102684
Lce1a1,-6.97900287336214,-2.08454500932523,4.36674047208961,0.0366470286026716,0.130709370647547
Lepr,-3.43119398820958,2.50760181957543,22.7833279078967,1.81331975489529e-06,4.08277881714874e-05
Gsta2,-1.61320733348515,5.13179277356781,16.8655867655332,4.01224701545166e-05,0.0005994372036356
Sema3b,-2.57679543944821,0.221212299457334,19.8277140563376,8.47450059238019e-06,0.0001562175482133
Serpina3k,7.43445107467404,12.3365371794003,302.331777009612,1.02273269402517e-67,4.03754627772842e-64
Serpina9,5.73020845546198,0.213735838478013,33.7848202910922,6.155731342648561e-09,2.51034492968316e-07
Spock2,-1.64530971685241,-0.0982137019121301,4.88018593960959,0.0271666925275796,0.106286526369527
Mup5,9.51407947688473,4.90265261172913,82.3060785544972,1.16563096259449e-19,2.1418133986247702e-17
Col25a1,1.55437724599008,-0.957179461905316,6.77391046965428,0.0092499940206393,0.0485936261629773
Igf1os,3.77367822624634,-0.111234658014952,20.0208611506256,7.66019066153728e-06,0.0001427223868477
Rad51b,-3.77589569978933,2.19703031078109,30.2773140212307,3.74480338685357e-08,1.29018161513451e-06
Pde1a,-2.30919790009772,1.75065795493766,35.9136337516939,2.06260372334327e-09,9.61305630360509e-08
Defb4,-7.06067841871071,-2.85146646503832,4.13226427799064,0.0420730205833845,0.144021264892074
Krt4,-6.72029692838089,3.16950864062971,7.53192057242314,0.006061525461079,0.0355203614445785
Myl3,-8.93767046308398,0.909334969368564,9.03915615023239,0.0026425758888705,0.0188506105129339
Rgs3,1.63562770309232,3.38195258115196,11.943397863637,0.0005484137006261,0.0054250875112682
Kprp,-7.34810049822819,-2.39590993851494,4.55598870508373,0.0328038187578127,0.120829918585805
Serpinb12,-8.8014085125756,-1.05403390880698,6.33060936196959,0.0118671535754153,0.0587878267916299
Atp8b4,2.14346808775552,0.30088124202231,21.2314395565731,4.07032770387767e-06,8.34405963481402e-05
