V1,Control.M.6-CR.M.6_logFC,Control.M.6-CR.M.6_logCPM,Control.M.6-CR.M.6_LR,Control.M.6-CR.M.6_PValue,Control.M.6-CR.M.6_FDR
Gm27219,-2.99005849684318,-1.40595709845176,8.23284211593423,0.0041139055853553,0.0617468747766997
Gm17767,2.26150814476034,-1.29473416105286,21.7974471360091,3.03003027204949e-06,0.0005265006948802
Gm28513,-1.50308085769434,-0.148500465004879,5.38109744550418,0.0203560692476359,0.154516677584382
Gm7967,1.63296390355215,-0.809036855278926,4.67160801087777,0.0306652030854332,0.195229752240906
Vmn1r90,1.85940950333339,-1.23740114128296,7.58123612038647,0.0058978981900188,0.0767158669370559
Gm28720,1.66749196173463,-0.542291041225684,9.3465248682561,0.0022340868941879,0.0410035741567024
Mug-ps1,2.50148733303509,2.02391124350847,10.0704448785664,0.0015066664812671,0.0322684663177178
Gm37969,1.55442592785687,0.101943020653732,7.81474899339374,0.0051821545026747,0.0710479604457617
Gm38114,1.98864893409182,-1.08956499666193,11.4045204182632,0.0007326561183202,0.0210352239224835
Gm37273,-6.93590864053975,-0.995295682144574,40.3001103452008,2.17796675932624e-10,3.1651796922354e-07
Gm37416,-2.2384731214236,0.084076526347472,4.01830373416954,0.0450089604621574,0.239816620876972
Gm42686,-2.36419106197367,-1.36099556516473,6.51063567531838,0.0107231168534293,0.108330890030562
Gm31121,5.06123337447767,-1.38256819462713,12.2444644834552,0.0004666404402716,0.0154765852244464
Gm42944,1.86272922342945,-0.580399901313868,13.3327606782534,0.0002608092678782,0.0106223956940239
Rpl21-ps10,-1.7363107386224,0.702519033262411,6.97123274907482,0.008283041474052,0.0934696614295501
Tmem217rt,3.42917118428633,-1.88699870108145,14.7125168878612,0.0001252123221215,0.0062944785579713
Gm34333,1.74966678666726,0.468880673179955,7.95118149542071,0.004805599360435,0.0679242364066441
Gm6450,2.17160458706732,-1.39242007114793,4.82113619011494,0.0281128083006534,0.185247878604388
5930430L01Rik,2.0115517493998,1.79331681426868,11.0069418672249,0.0009077128474803,0.024265380568261
9330102E08Rik,1.60022728152457,-0.301426295081761,8.97938106421041,0.0027304312031472,0.0467330548324543
Cyp2a21-ps,-2.89178597560452,3.05894604323477,12.1905550991447,0.0004803208817035,0.0157991967385039
Gm5587,-1.61895487426212,0.828784570008167,9.70921361954417,0.0018334645252809,0.0365251755445999
Gm44662,-2.21463426716454,4.04835642717381,5.79215562233958,0.0160978383013923,0.135299707195614
Gm45425,1.68143310544601,-0.672438703891764,9.26667880030997,0.0023336047843584,0.0422565024529303
Gm42303,-2.43135223063602,-2.36989463439846,4.06310758457558,0.0438297700058411,0.235289162281805
Gm45457,1.66384164165559,-1.16367824644787,6.68650562895119,0.0097145438631376,0.102438455274484
Gm45875,5.60516861782158,-1.95396409502373,19.8009905128954,8.59381305807209e-06,0.0010252290712413
BC049987,4.0670311273098,1.56971651951608,20.2710746214286,6.72090274432254e-06,0.0008433909771663
Gm39469,1.64630263915241,-0.821967775064909,8.82134430292572,0.0029772724788257,0.0495261996321624
Gm8834,-1.74972428681354,4.66540099013384,20.4239916503082,6.20470476794691e-06,0.0007872096065111
Gm33699,3.32582103351244,-1.74663188914274,4.93899736366334,0.0262572636033892,0.178768575793773
Gsta13,-1.99508127178746,2.84569877104847,6.22111702504007,0.0126235445325268,0.119267129371733
Gm47154,-2.72533038406482,-0.574284448364876,9.57882144520929,0.0019683471918178,0.0381453403463021
Gm8960,3.63724163018103,0.136433342246512,6.80491954201104,0.0090907050005452,0.0989271682360221
Gm30906,2.92875391431917,-1.2739047432868,7.58139766234688,0.0058973696704838,0.0767158669370559
5033421B08Rik,1.81224570386815,-1.50614648262471,5.75350077855272,0.0164558322335007,0.137394144049884
Gm48877,2.27927513728718,-0.984619921251978,11.0431111246616,0.0008901735218787,0.0239567574423454
Spata22,1.73405935339116,-0.750869063040114,8.85011492168864,0.0029307043820846,0.0491092665115356
Mylf-ps,-5.64402599129463,-1.45834048343294,4.1584671590401,0.0414268783867647,0.22844086853771
Gm48199,3.15563917553592,0.675238206645562,6.37118769423638,0.0115987941033534,0.11313578908116
Dio3os,-2.72053609510147,1.32267324584425,16.58023285276,4.66345624370388e-05,0.0032554590179847
4930404H11Rik,3.29687332620142,-1.51525817016518,5.34654877763666,0.0207633301650497,0.15612539793908
4930455J16Rik,3.009382256187,-2.00029474813567,12.0563944831517,0.0005161502348701,0.0165686298285825
Gm30127,-3.2162845426588,-1.86472815705201,4.98617172497932,0.0255506761117108,0.175961977757635
Gm40923,3.028185540335,-2.45130326567854,4.45950300356405,0.0347075943575926,0.207843568872129
Gm8483,-5.12681802248328,-1.80612727277141,10.1325415582608,0.0014567440548705,0.0316903323628667
1700087I21Rik,2.38417249113591,-0.673010733456323,14.3458941252554,0.0001521110579406,0.0072155708375059
Gm49012,1.73208317717657,-0.545053977216285,4.48675073846552,0.0341585428750187,0.206435377065652
Cyp2d35-ps,2.71645503936368,-1.40312691692018,10.3944609606096,0.0012639389225637,0.0291148528466422
Pdxp,-2.1773826837243,-1.43957983872888,5.79953486796482,0.0160304146619838,0.135230717037716
Cyp2d36-ps,2.3840821257367,1.01013686102218,15.1930386827285,9.7060567978463e-05,0.0053688935629886
Gm19522,-1.55015697327421,1.19750928918051,21.3803389046507,3.7661353178949e-06,0.0005830524582894
Gm49599,1.54120403036804,-0.287136723192645,5.39731245472953,0.0201677842644953,0.153724928216325
Gm20008,-1.68044631882451,-1.45759802979201,4.21249054533587,0.0401273795911257,0.223900973872159
Gm30117,2.7787441017385,0.968965285647591,48.9478359680515,2.6286110064924197e-12,8.40419510995757e-09
Gm36787,1.95526198548842,-0.78428851068077,8.30123059975767,0.0039618224046302,0.0604089241577261
Gm3734,4.92566704071091,3.02058602170455,9.02604918236683,0.0026615911405276,0.0459597567308854
Gm54639,1.50192532620076,-0.618853314509344,8.01636470165842,0.0046356528185155,0.0665818022972054
Gm35287,-1.56779792243304,1.00807062105575,6.30110078077583,0.012066302193174,0.115587566522609
Gm56499,-1.84340602834749,-1.35046647863646,6.84561110918293,0.0088859298062915,0.0975923563706055
Gm32304,2.08972278898781,-0.567832469989934,6.29540048238965,0.0121051664299554,0.115821295167035
Gm57395,1.95076572255146,-0.520546941474751,10.7865187331272,0.001022419837739,0.0260892363435514
Gm20257,2.00183611120361,-0.857145899029164,7.86477970788448,0.0050406967242851,0.0700517368152883
Gm55460,2.93024708291541,-1.22849188491354,15.4242453220083,8.58793491174914e-05,0.0049195108451948
